id_transacao,id_conta,ticker,tipo_operacao,quantidade,preco_unitario,taxa_corretagem,data_operacao,created_at,updated_at
218202,2359,NPEM3,COMPRA,35,108.0789,1.6671,2026-08-11 16:50:44,2026-08-11 16:50:44,2026-08-11 16:50:44
218203,1404,GAKD5,COMPRA,480,244.0947,3.3114,2026-08-11 13:12:21,2026-08-11 13:12:24,2026-08-11 13:12:24
218204,2660,DMTZ8,COMPRA,290,130.2019,1.1640,2026-08-11 11:55:51,2026-08-11 11:55:51,2026-08-11 11:55:51
218205,1111,UQIQ7,COMPRA,445,83.8979,6.8496,2026-08-11 17:23:53,2026-08-11 17:23:53,2026-08-11 17:23:53
218206,1975,SVOZ4,COMPRA,415,49.0693,4.3942,2026-08-11 14:02:15,2026-08-11 14:02:15,2026-08-11 14:02:15
218207,2333,MCHX2,COMPRA,205,134.6123,9.3013,2026-08-11 10:40:43,2026-08-11 10:40:43,2026-08-11 10:40:43
218208,2457,ZAAS7,COMPRA,32,495.5264,2.3043,2026-08-11 15:31:12,2026-08-11 15:31:13,2026-08-11 15:31:13
218209,1001,RFNS7,COMPRA,330,70.6074,12.4519,2026-08-11 12:26:04,2026-08-11 12:26:05,2026-08-11 12:26:05
218210,2421,SGBG8,COMPRA,60,90.9754,5.5071,2026-08-11 17:08:12,2026-08-11 17:08:12,2026-08-11 17:08:12
218211,1074,ACSV1,COMPRA,325,116.5354,0.9767,2026-08-11 13:22:21,2026-08-11 13:22:24,2026-08-11 13:22:24
218212,3266,LCCH9,COMPRA,350,10.6099,9.5074,2026-08-11 12:05:26,2026-08-11 12:05:28,2026-08-11 12:05:28
218213,3509,UFIU3,COMPRA,40,75.4377,8.9231,2026-08-11 17:11:38,2026-08-11 17:11:38,2026-08-11 17:11:38
218214,3215,LQML9,COMPRA,450,108.5131,11.6462,2026-08-11 16:23:48,2026-08-11 16:23:49,2026-08-11 16:23:49
218215,1874,QHFL8,COMPRA,450,188.0520,10.7441,2026-08-11 12:13:22,2026-08-11 12:13:25,2026-08-11 12:13:25
218216,1629,PBZM6,COMPRA,450,52.3515,9.4308,2026-08-11 11:01:25,2026-08-11 11:01:28,2026-08-11 11:01:28
218217,3396,ZYVN7,COMPRA,85,60.0000,2.8211,2026-08-11 15:38:19,2026-08-11 15:38:21,2026-08-11 15:38:21
218218,1372,LIEG8,COMPRA,350,113.0160,3.0012,2026-08-11 16:58:49,2026-08-11 16:58:52,2026-08-11 16:58:52
218219,2153,SVOZ4,COMPRA,25,36.9527,3.4350,2026-08-11 16:28:02,2026-08-11 16:28:03,2026-08-11 16:28:03
218220,2135,QQQS1,COMPRA,95,26.6143,10.0871,2026-08-11 12:14:22,2026-08-11 12:14:24,2026-08-11 12:14:24
218221,3392,BOCS8,COMPRA,192,60.3133,5.1046,2026-08-11 13:58:01,2026-08-11 13:58:03,2026-08-11 13:58:03
218222,1005,OEQA8,COMPRA,455,420.4955,12.4814,2026-08-11 12:59:00,2026-08-11 12:59:00,2026-08-11 12:59:00
218223,2879,KQEO3,COMPRA,230,87.4105,0.8638,2026-08-11 15:09:58,2026-08-11 15:10:01,2026-08-11 15:10:01
218224,1943,MCMT2,COMPRA,115,76.5454,1.6092,2026-08-11 10:57:00,2026-08-11 10:57:01,2026-08-11 10:57:01
218225,1112,RIET5,COMPRA,54,156.9281,3.3553,2026-08-11 16:24:08,2026-08-11 16:24:09,2026-08-11 16:24:09
218226,3520,QHFL8,COMPRA,170,140.8981,1.0874,2026-08-11 17:14:18,2026-08-11 17:14:21,2026-08-11 17:14:21
218227,3097,QTDZ2,COMPRA,440,60.1867,5.1149,2026-08-11 15:38:43,2026-08-11 15:38:46,2026-08-11 15:38:46
218228,1472,QATW7,COMPRA,265,52.2350,4.4677,2026-08-11 11:07:47,2026-08-11 11:07:47,2026-08-11 11:07:47
218229,2794,WXQM6,COMPRA,240,57.3778,2.2233,2026-08-11 11:10:06,2026-08-11 11:10:08,2026-08-11 11:10:08
218230,2361,IWAK1,COMPRA,320,90.3011,3.5820,2026-08-11 16:27:39,2026-08-11 16:27:40,2026-08-11 16:27:40
218231,1355,DSFC9,COMPRA,390,502.8695,1.2344,2026-08-11 14:30:21,2026-08-11 14:30:23,2026-08-11 14:30:23
218232,1607,SVOZ4,COMPRA,455,37.6334,6.4674,2026-08-11 15:04:48,2026-08-11 15:04:48,2026-08-11 15:04:48
218233,3507,IWAK1,COMPRA,205,81.7955,3.1708,2026-08-11 11:27:22,2026-08-11 11:27:25,2026-08-11 11:27:25
218234,2885,IJJK3,COMPRA,235,106.2457,7.8683,2026-08-11 16:51:03,2026-08-11 16:51:06,2026-08-11 16:51:06
218235,2121,WXFC8,COMPRA,241,71.8356,8.6350,2026-08-11 10:42:24,2026-08-11 10:42:26,2026-08-11 10:42:26
218236,1579,NWGB4,COMPRA,230,98.9503,3.5085,2026-08-11 16:50:52,2026-08-11 16:50:55,2026-08-11 16:50:55
218237,2271,ZHTL2,COMPRA,397,53.7645,4.1600,2026-08-11 16:21:58,2026-08-11 16:22:00,2026-08-11 16:22:00
218238,2384,MGRR2,VENDA,460,113.6328,3.7419,2026-08-11 12:50:36,2026-08-11 12:50:37,2026-08-11 12:50:37
218239,2760,LIEG8,COMPRA,185,78.2196,8.6938,2026-08-11 10:42:16,2026-08-11 10:42:19,2026-08-11 10:42:19
218240,2478,PBZM6,COMPRA,405,61.1665,9.1363,2026-08-11 10:42:25,2026-08-11 10:42:26,2026-08-11 10:42:26
218241,3139,DSFC9,COMPRA,105,322.5964,9.8880,2026-08-11 13:05:36,2026-08-11 13:05:39,2026-08-11 13:05:39
218242,1603,SUZL4,VENDA,175,153.0356,4.5811,2026-08-11 15:06:07,2026-08-11 15:06:08,2026-08-11 15:06:08
218243,3127,EEYY9,COMPRA,275,137.0391,10.6930,2026-08-11 13:12:04,2026-08-11 13:12:05,2026-08-11 13:12:05
218244,1124,WHMT3,COMPRA,380,123.4600,5.7069,2026-08-11 16:29:55,2026-08-11 16:29:58,2026-08-11 16:29:58
218245,1080,JDJG6,COMPRA,110,81.9618,2.1866,2026-08-11 12:27:31,2026-08-11 12:27:31,2026-08-11 12:27:31
218246,1404,OVYL9,COMPRA,490,65.5793,2.9424,2026-08-11 14:38:27,2026-08-11 14:38:30,2026-08-11 14:38:30
218247,1534,FYZB6,COMPRA,95,67.8893,7.6821,2026-08-11 12:25:46,2026-08-11 12:25:47,2026-08-11 12:25:47
218248,3173,YYLA4,COMPRA,375,228.8364,8.2599,2026-08-11 16:10:25,2026-08-11 16:10:26,2026-08-11 16:10:26
218249,3244,DEGN5,COMPRA,390,94.7875,1.5629,2026-08-11 11:35:12,2026-08-11 11:35:14,2026-08-11 11:35:14
218250,3162,MJDL9,COMPRA,235,38.0826,10.3948,2026-08-11 16:12:01,2026-08-11 16:12:02,2026-08-11 16:12:02
218251,1555,MCMT2,COMPRA,83,72.7622,10.9308,2026-08-11 10:21:53,2026-08-11 10:21:54,2026-08-11 10:21:54
218252,2715,NPEM3,COMPRA,175,103.0784,5.0722,2026-08-11 12:02:52,2026-08-11 12:02:55,2026-08-11 12:02:55
218253,2360,NPEM3,COMPRA,20,126.3250,6.1198,2026-08-11 13:51:18,2026-08-11 13:51:20,2026-08-11 13:51:20
218254,2112,RSBT4,VENDA,290,324.6895,7.8982,2026-08-11 13:46:46,2026-08-11 13:46:46,2026-08-11 13:46:46
218255,1531,ECQD7,COMPRA,380,87.4800,10.0857,2026-08-11 14:58:45,2026-08-11 14:58:48,2026-08-11 14:58:48
218256,3423,LGKU6,COMPRA,40,95.9080,12.5693,2026-08-11 14:57:58,2026-08-11 14:57:59,2026-08-11 14:57:59
218257,1378,MOLF3,COMPRA,160,47.7926,5.4042,2026-08-11 16:58:01,2026-08-11 16:58:01,2026-08-11 16:58:01
218258,1640,XPVA7,COMPRA,355,501.2730,3.6117,2026-08-11 12:07:10,2026-08-11 12:07:12,2026-08-11 12:07:12
218259,1178,ZHTL2,COMPRA,330,77.0759,5.1596,2026-08-11 14:37:28,2026-08-11 14:37:29,2026-08-11 14:37:29
218260,1540,MJDL9,COMPRA,455,37.1298,1.0414,2026-08-11 11:14:43,2026-08-11 11:14:46,2026-08-11 11:14:46
218261,2025,YBZA3,COMPRA,435,28.6523,12.6609,2026-08-11 15:08:34,2026-08-11 15:08:34,2026-08-11 15:08:34
218262,2973,OXVD8,COMPRA,275,69.7499,11.0074,2026-08-11 10:27:37,2026-08-11 10:27:37,2026-08-11 10:27:37
218263,3419,KQEO3,COMPRA,365,70.0834,1.5153,2026-08-11 14:55:38,2026-08-11 14:55:38,2026-08-11 14:55:38
218264,2334,UFIU3,COMPRA,40,90.9966,3.9926,2026-08-11 10:42:13,2026-08-11 10:42:14,2026-08-11 10:42:14
218265,3182,NYGT6,COMPRA,405,115.3129,4.5431,2026-08-11 16:33:12,2026-08-11 16:33:13,2026-08-11 16:33:13
218266,1852,ZFBT3,COMPRA,250,94.4827,12.4160,2026-08-11 17:00:45,2026-08-11 17:00:46,2026-08-11 17:00:46
218267,2607,NWGB4,COMPRA,65,100.9627,3.7095,2026-08-11 14:10:11,2026-08-11 14:10:11,2026-08-11 14:10:11
218268,1962,WXQM6,COMPRA,365,52.1251,11.8525,2026-08-11 11:16:33,2026-08-11 11:16:35,2026-08-11 11:16:35
218269,1989,JUDG8,COMPRA,180,90.4387,1.6003,2026-08-11 12:24:23,2026-08-11 12:24:24,2026-08-11 12:24:24
218270,1275,RIET5,VENDA,125,163.8049,5.3790,2026-08-11 11:36:49,2026-08-11 11:36:49,2026-08-11 11:36:49
218271,2683,IJJK3,COMPRA,390,119.7211,0.2272,2026-08-11 16:23:46,2026-08-11 16:23:47,2026-08-11 16:23:47
218272,1487,PZUP8,COMPRA,196,175.5716,10.2458,2026-08-11 11:28:01,2026-08-11 11:28:01,2026-08-11 11:28:01
218273,2451,RHXV4,COMPRA,325,68.9598,0.6986,2026-08-11 17:11:18,2026-08-11 17:11:19,2026-08-11 17:11:19
218274,1464,QATW7,COMPRA,100,58.3554,12.7748,2026-08-11 10:10:36,2026-08-11 10:10:36,2026-08-11 10:10:36
218275,2481,RDOA3,COMPRA,455,91.0507,6.8309,2026-08-11 14:43:02,2026-08-11 14:43:04,2026-08-11 14:43:04
218276,1893,IWFI1,COMPRA,27,151.1006,3.3407,2026-08-11 16:29:25,2026-08-11 16:29:27,2026-08-11 16:29:27
218277,2019,FYZB6,COMPRA,21,85.0430,2.8868,2026-08-11 11:26:48,2026-08-11 11:26:50,2026-08-11 11:26:50
218278,2466,HVEX2,COMPRA,22,146.0501,2.6436,2026-08-11 14:40:16,2026-08-11 14:40:19,2026-08-11 14:40:19
218279,3266,RMRT1,COMPRA,45,99.2824,3.2417,2026-08-11 12:23:14,2026-08-11 12:23:15,2026-08-11 12:23:15
218280,1322,RMRT1,COMPRA,265,116.1323,3.7170,2026-08-11 14:27:28,2026-08-11 14:27:29,2026-08-11 14:27:29
218281,1586,PSEN6,COMPRA,410,183.9796,3.1194,2026-08-11 10:29:15,2026-08-11 10:29:17,2026-08-11 10:29:17
218282,1748,IWAK1,COMPRA,230,92.5794,7.1842,2026-08-11 11:35:25,2026-08-11 11:35:25,2026-08-11 11:35:25
218283,2337,MJDL9,COMPRA,315,26.9801,9.8269,2026-08-11 15:35:54,2026-08-11 15:35:57,2026-08-11 15:35:57
218284,2589,ZYVN7,COMPRA,75,63.1433,7.9312,2026-08-11 17:27:17,2026-08-11 17:27:17,2026-08-11 17:27:17
218285,2894,KQEO3,COMPRA,341,64.7647,4.5966,2026-08-11 15:09:34,2026-08-11 15:09:37,2026-08-11 15:09:37
218286,1932,JUDG8,COMPRA,40,101.7903,10.9027,2026-08-11 12:21:44,2026-08-11 12:21:45,2026-08-11 12:21:45
218287,3512,MOLF3,COMPRA,90,40.6761,3.6409,2026-08-11 16:28:46,2026-08-11 16:28:49,2026-08-11 16:28:49
218288,2793,YRWH3,COMPRA,105,184.8590,2.1379,2026-08-11 12:46:37,2026-08-11 12:46:39,2026-08-11 12:46:39
218289,3298,IWFI1,COMPRA,80,165.3414,12.7581,2026-08-11 12:13:51,2026-08-11 12:13:52,2026-08-11 12:13:52
218290,2453,ICSU4,COMPRA,360,131.0406,6.3049,2026-08-11 12:46:41,2026-08-11 12:46:41,2026-08-11 12:46:41
218291,2055,AAUA7,COMPRA,170,116.9588,11.4485,2026-08-11 16:43:15,2026-08-11 16:43:16,2026-08-11 16:43:16
218292,1179,MCHX2,COMPRA,110,134.9200,5.4390,2026-08-11 11:16:14,2026-08-11 11:16:14,2026-08-11 11:16:14
218293,1770,RHXV4,COMPRA,400,63.0984,2.4855,2026-08-11 11:14:42,2026-08-11 11:14:43,2026-08-11 11:14:43
218294,3320,DMTZ8,COMPRA,420,198.9975,3.1418,2026-08-11 15:47:58,2026-08-11 15:47:59,2026-08-11 15:47:59
218295,3222,NYGT6,COMPRA,190,93.7665,11.9919,2026-08-11 13:58:45,2026-08-11 13:58:45,2026-08-11 13:58:45
218296,1541,XOVY4,COMPRA,30,91.2635,10.1017,2026-08-11 16:04:20,2026-08-11 16:04:21,2026-08-11 16:04:21
218297,3050,WIPB2,COMPRA,355,125.9078,3.9845,2026-08-11 16:42:48,2026-08-11 16:42:49,2026-08-11 16:42:49
218298,3177,AAWB3,COMPRA,85,181.5940,12.1373,2026-08-11 10:23:31,2026-08-11 10:23:34,2026-08-11 10:23:34
218299,2471,KHGP6,COMPRA,175,93.4432,0.3698,2026-08-11 17:25:59,2026-08-11 17:26:01,2026-08-11 17:26:01
218300,1108,UQIQ7,COMPRA,476,96.7979,9.9198,2026-08-11 15:19:27,2026-08-11 15:19:27,2026-08-11 15:19:27
218301,2981,XOVY4,COMPRA,245,121.7179,5.0446,2026-08-11 15:17:38,2026-08-11 15:17:39,2026-08-11 15:17:39
218302,3280,TTHO3,COMPRA,485,43.0892,11.1517,2026-08-11 12:40:50,2026-08-11 12:40:50,2026-08-11 12:40:50
218303,3170,VLEB3,COMPRA,145,464.0614,1.2651,2026-08-11 13:25:26,2026-08-11 13:25:26,2026-08-11 13:25:26
218304,2150,OXVD8,COMPRA,140,70.1463,2.6053,2026-08-11 17:08:09,2026-08-11 17:08:09,2026-08-11 17:08:09
218305,1630,WXFC8,COMPRA,446,69.0053,2.1278,2026-08-11 15:21:34,2026-08-11 15:21:37,2026-08-11 15:21:37
218306,2883,ICSU4,COMPRA,225,113.3859,3.6883,2026-08-11 15:50:01,2026-08-11 15:50:01,2026-08-11 15:50:01
218307,1627,IJJK3,VENDA,45,99.7996,4.8824,2026-08-11 12:13:42,2026-08-11 12:13:45,2026-08-11 12:13:45
218308,1790,ZAAS7,COMPRA,275,456.7927,1.9504,2026-08-11 16:25:19,2026-08-11 16:25:20,2026-08-11 16:25:20
218309,1764,JIPA6,COMPRA,365,29.8620,6.6272,2026-08-11 10:28:52,2026-08-11 10:28:55,2026-08-11 10:28:55
218310,2310,QTHQ1,COMPRA,420,26.6877,3.3492,2026-08-11 11:03:47,2026-08-11 11:03:49,2026-08-11 11:03:49
218311,2968,LIEG8,COMPRA,420,105.0587,0.3790,2026-08-11 11:14:25,2026-08-11 11:14:25,2026-08-11 11:14:25
218312,2448,RIET5,COMPRA,190,130.7033,9.3265,2026-08-11 14:17:00,2026-08-11 14:17:00,2026-08-11 14:17:00
218313,1566,LGKU6,COMPRA,426,69.1154,10.1760,2026-08-11 16:52:59,2026-08-11 16:53:02,2026-08-11 16:53:02
218314,1485,ZFBT3,COMPRA,255,90.9692,0.4185,2026-08-11 11:28:16,2026-08-11 11:28:19,2026-08-11 11:28:19
218315,1124,BOCS8,COMPRA,120,56.6935,7.9919,2026-08-11 14:33:00,2026-08-11 14:33:00,2026-08-11 14:33:00
218316,3286,YCCK8,COMPRA,82,310.1615,0.2581,2026-08-11 11:02:38,2026-08-11 11:02:41,2026-08-11 11:02:41
218317,3152,ZYVN7,COMPRA,285,60.9089,0.4006,2026-08-11 15:17:45,2026-08-11 15:17:45,2026-08-11 15:17:45
218318,1017,QTDZ2,COMPRA,475,40.8538,12.7428,2026-08-11 11:57:19,2026-08-11 11:57:21,2026-08-11 11:57:21
218319,3395,HJRH5,COMPRA,150,122.7699,2.3007,2026-08-11 14:14:09,2026-08-11 14:14:12,2026-08-11 14:14:12
218320,2534,JIPA6,COMPRA,50,34.5192,2.9616,2026-08-11 11:06:10,2026-08-11 11:06:10,2026-08-11 11:06:10
218321,3360,WMQZ6,COMPRA,475,60.7497,5.5036,2026-08-11 16:30:01,2026-08-11 16:30:02,2026-08-11 16:30:02
218322,1505,PSEN6,COMPRA,170,215.9207,9.4394,2026-08-11 10:47:30,2026-08-11 10:47:32,2026-08-11 10:47:32
218323,1960,NHYK8,COMPRA,50,74.8868,3.9526,2026-08-11 16:50:09,2026-08-11 16:50:11,2026-08-11 16:50:11
218324,1739,ACSV1,COMPRA,220,93.3790,6.2758,2026-08-11 16:29:00,2026-08-11 16:29:02,2026-08-11 16:29:02
218325,1633,LQML9,COMPRA,291,168.0515,6.9706,2026-08-11 14:16:36,2026-08-11 14:16:38,2026-08-11 14:16:38
218326,3030,OXVD8,COMPRA,30,85.3178,2.4179,2026-08-11 14:52:15,2026-08-11 14:52:15,2026-08-11 14:52:15
218327,1965,MJDL9,COMPRA,95,26.8519,11.4232,2026-08-11 16:36:48,2026-08-11 16:36:50,2026-08-11 16:36:50
218328,3131,ICSU4,COMPRA,420,137.2496,3.8441,2026-08-11 11:50:26,2026-08-11 11:50:26,2026-08-11 11:50:26
218329,1613,SRDU1,COMPRA,120,70.2602,10.2711,2026-08-11 16:18:19,2026-08-11 16:18:19,2026-08-11 16:18:19
218330,3472,LIEG8,COMPRA,195,77.7475,7.8455,2026-08-11 13:01:12,2026-08-11 13:01:13,2026-08-11 13:01:13
218331,1511,HCZM2,COMPRA,215,534.9766,10.2859,2026-08-11 12:46:47,2026-08-11 12:46:47,2026-08-11 12:46:47
218332,1732,AYFQ2,COMPRA,275,11.8192,0.7675,2026-08-11 11:50:58,2026-08-11 11:51:01,2026-08-11 11:51:01
218333,3375,TXHR8,COMPRA,205,71.6481,4.4653,2026-08-11 16:44:44,2026-08-11 16:44:46,2026-08-11 16:44:46
218334,2965,MOLF3,COMPRA,425,46.3601,3.6915,2026-08-11 11:58:06,2026-08-11 11:58:08,2026-08-11 11:58:08
218335,1574,XAVL3,COMPRA,485,223.1592,3.3493,2026-08-11 12:15:29,2026-08-11 12:15:32,2026-08-11 12:15:32
218336,1989,MJDL9,COMPRA,35,38.8416,0.5785,2026-08-11 11:33:28,2026-08-11 11:33:28,2026-08-11 11:33:28
218337,2909,RYPL6,COMPRA,220,92.7791,4.1746,2026-08-11 16:53:01,2026-08-11 16:53:01,2026-08-11 16:53:01
218338,3134,AAWB3,COMPRA,70,199.2562,8.0596,2026-08-11 13:23:05,2026-08-11 13:23:05,2026-08-11 13:23:05
218339,1372,RIET5,COMPRA,390,148.7355,12.5363,2026-08-11 12:41:55,2026-08-11 12:41:57,2026-08-11 12:41:57
218340,1194,ENRZ2,COMPRA,210,117.5243,8.1232,2026-08-11 15:03:10,2026-08-11 15:03:12,2026-08-11 15:03:12
218341,2614,ICSU4,COMPRA,220,121.8734,3.8516,2026-08-11 15:02:21,2026-08-11 15:02:23,2026-08-11 15:02:23
218342,2212,YFAH5,COMPRA,205,199.8719,10.7219,2026-08-11 10:26:54,2026-08-11 10:26:57,2026-08-11 10:26:57
218343,2875,NUJZ2,VENDA,335,28.5858,8.8358,2026-08-11 12:09:37,2026-08-11 12:09:37,2026-08-11 12:09:37
218344,1657,ECQD7,COMPRA,30,74.1345,5.0781,2026-08-11 16:30:19,2026-08-11 16:30:22,2026-08-11 16:30:22
218345,1729,BSDJ7,COMPRA,420,235.7741,11.5708,2026-08-11 17:19:23,2026-08-11 17:19:23,2026-08-11 17:19:23
218346,2013,YBZA3,COMPRA,290,22.8937,6.4349,2026-08-11 14:15:19,2026-08-11 14:15:20,2026-08-11 14:15:20
218347,1715,DQSN6,COMPRA,465,131.4741,1.6229,2026-08-11 15:47:54,2026-08-11 15:47:56,2026-08-11 15:47:56
218348,2738,FYZB6,COMPRA,380,71.6516,11.9570,2026-08-11 11:56:24,2026-08-11 11:56:25,2026-08-11 11:56:25
218349,1475,ACSV1,COMPRA,165,102.5824,1.5736,2026-08-11 10:14:17,2026-08-11 10:14:17,2026-08-11 10:14:17
218350,2332,QEUC2,COMPRA,455,148.1672,3.3018,2026-08-11 10:16:59,2026-08-11 10:17:02,2026-08-11 10:17:02
218351,2722,TTHO3,COMPRA,35,39.3109,6.4897,2026-08-11 14:56:52,2026-08-11 14:56:55,2026-08-11 14:56:55
218352,1467,PSEN6,COMPRA,43,213.7861,7.7997,2026-08-11 15:14:33,2026-08-11 15:14:34,2026-08-11 15:14:34
218353,1419,ZFBT3,COMPRA,175,100.0131,4.3905,2026-08-11 10:04:03,2026-08-11 10:04:06,2026-08-11 10:04:06
218354,1910,NGIU9,COMPRA,250,122.8677,3.9944,2026-08-11 14:53:27,2026-08-11 14:53:29,2026-08-11 14:53:29
218355,2118,FYZB6,COMPRA,416,68.7543,5.0652,2026-08-11 15:07:44,2026-08-11 15:07:47,2026-08-11 15:07:47
218356,1659,TXHR8,COMPRA,95,66.8239,6.3223,2026-08-11 13:00:44,2026-08-11 13:00:45,2026-08-11 13:00:45
218357,2786,TTHO3,COMPRA,40,33.6114,3.4706,2026-08-11 11:52:44,2026-08-11 11:52:45,2026-08-11 11:52:45
218358,2320,TVCE9,COMPRA,445,83.2895,11.2613,2026-08-11 14:31:25,2026-08-11 14:31:28,2026-08-11 14:31:28
218359,2751,HVEX2,COMPRA,415,156.4771,10.2603,2026-08-11 13:44:47,2026-08-11 13:44:48,2026-08-11 13:44:48
218360,3200,UQJU7,COMPRA,430,69.1126,4.9590,2026-08-11 10:42:32,2026-08-11 10:42:35,2026-08-11 10:42:35
218361,1543,SGBG8,COMPRA,335,70.0231,10.3631,2026-08-11 11:50:46,2026-08-11 11:50:47,2026-08-11 11:50:47
218362,1328,BOCS8,COMPRA,140,52.4950,11.2892,2026-08-11 16:01:14,2026-08-11 16:01:15,2026-08-11 16:01:15
218363,1590,IJJK3,COMPRA,498,99.6966,5.3757,2026-08-11 12:22:39,2026-08-11 12:22:40,2026-08-11 12:22:40
218364,1029,ACSV1,COMPRA,460,84.9581,6.1010,2026-08-11 12:38:48,2026-08-11 12:38:49,2026-08-11 12:38:49
218365,3498,YYLA4,COMPRA,225,186.9685,2.3514,2026-08-11 13:56:26,2026-08-11 13:56:27,2026-08-11 13:56:27
218366,2724,KHGP6,COMPRA,95,98.5635,1.3012,2026-08-11 11:24:19,2026-08-11 11:24:20,2026-08-11 11:24:20
218367,1183,NQYT3,COMPRA,493,66.0125,12.5712,2026-08-11 15:48:10,2026-08-11 15:48:12,2026-08-11 15:48:12
218368,2223,PBZM6,COMPRA,230,63.2933,0.3216,2026-08-11 14:36:10,2026-08-11 14:36:10,2026-08-11 14:36:10
218369,3371,TVCE9,COMPRA,290,80.3166,7.9024,2026-08-11 13:20:58,2026-08-11 13:20:59,2026-08-11 13:20:59
218370,3064,WHMT3,COMPRA,145,93.1938,4.5168,2026-08-11 15:04:44,2026-08-11 15:04:45,2026-08-11 15:04:45
218371,1216,ERTC4,COMPRA,379,44.7126,7.4412,2026-08-11 15:42:18,2026-08-11 15:42:20,2026-08-11 15:42:20
218372,1208,YOWA1,COMPRA,380,48.4663,5.8343,2026-08-11 17:29:17,2026-08-11 17:29:19,2026-08-11 17:29:19
218373,2759,NWGB4,COMPRA,25,120.8729,3.7447,2026-08-11 14:15:59,2026-08-11 14:15:59,2026-08-11 14:15:59
218374,1417,RDOA3,COMPRA,207,99.3324,1.9006,2026-08-11 12:57:35,2026-08-11 12:57:36,2026-08-11 12:57:36
218375,1227,UFMA7,COMPRA,470,150.0059,2.4031,2026-08-11 10:05:34,2026-08-11 10:05:35,2026-08-11 10:05:35
218376,3467,HJRH5,COMPRA,420,189.2767,1.8224,2026-08-11 13:03:10,2026-08-11 13:03:12,2026-08-11 13:03:12
218377,1620,MOLF3,COMPRA,365,48.2395,6.7064,2026-08-11 12:42:43,2026-08-11 12:42:45,2026-08-11 12:42:45
218378,1406,SUZL4,COMPRA,400,137.4994,2.8038,2026-08-11 15:11:20,2026-08-11 15:11:21,2026-08-11 15:11:21
218379,2974,SGBG8,COMPRA,445,102.4257,8.9786,2026-08-11 16:57:52,2026-08-11 16:57:53,2026-08-11 16:57:53
218380,1712,FRGH8,COMPRA,20,60.8865,0.2179,2026-08-11 16:33:49,2026-08-11 16:33:50,2026-08-11 16:33:50
218381,1667,RFNS7,COMPRA,65,69.9326,11.8794,2026-08-11 16:43:48,2026-08-11 16:43:50,2026-08-11 16:43:50
218382,2648,RFNS7,COMPRA,260,83.5062,11.7400,2026-08-11 13:38:53,2026-08-11 13:38:56,2026-08-11 13:38:56
218383,2860,UQIQ7,COMPRA,200,95.8238,9.9956,2026-08-11 16:10:30,2026-08-11 16:10:30,2026-08-11 16:10:30
218384,1133,YBZA3,COMPRA,295,22.8640,11.0915,2026-08-11 12:59:34,2026-08-11 12:59:35,2026-08-11 12:59:35
218385,3042,QEUC2,VENDA,287,166.8535,4.6198,2026-08-11 12:18:06,2026-08-11 12:18:06,2026-08-11 12:18:06
218386,2973,UVEY5,COMPRA,85,105.3817,6.7667,2026-08-11 15:12:05,2026-08-11 15:12:07,2026-08-11 15:12:07
218387,3509,OEQA8,COMPRA,435,368.9213,1.1237,2026-08-11 17:28:20,2026-08-11 17:28:22,2026-08-11 17:28:22
218388,2245,ZHTL2,COMPRA,10,75.8973,7.2330,2026-08-11 14:07:04,2026-08-11 14:07:07,2026-08-11 14:07:07
