id_transacao,id_conta,ticker,tipo_operacao,quantidade,preco_unitario,taxa_corretagem,data_operacao,created_at,updated_at
56,3037,WXFC8,COMPRA,430,101.3140,4.0434,2023-08-01 11:24:05,2023-08-01 11:24:07,2023-08-01 11:24:07
57,2239,NHYK8,COMPRA,100,79.6463,2.0185,2023-08-01 11:25:45,2023-08-01 11:25:48,2023-08-01 11:25:48
58,2847,ECQD7,COMPRA,115,77.7001,3.9355,2023-08-01 11:28:12,2023-08-01 11:28:15,2023-08-01 11:28:15
59,2169,WMQZ6,COMPRA,425,68.4373,5.9427,2023-08-01 11:31:35,2023-08-01 11:31:36,2023-08-01 11:31:36
60,3432,QATW7,COMPRA,140,57.3403,8.9915,2023-08-01 11:38:28,2023-08-01 11:38:31,2023-08-01 11:38:31
61,3438,IWFI1,COMPRA,175,200.6945,5.1399,2023-08-01 11:39:16,2023-08-01 11:39:18,2023-08-01 11:39:18
62,2814,IPXK2,COMPRA,480,270.8604,11.9171,2023-08-01 11:39:28,2023-08-01 11:39:28,2023-08-01 11:39:28
63,2429,LIEG8,COMPRA,430,95.8131,9.2961,2023-08-01 11:45:37,2023-08-01 11:45:40,2023-08-01 11:45:40
64,3294,VLEB3,COMPRA,485,314.4359,4.8780,2023-08-01 11:47:48,2023-08-01 11:47:51,2023-08-01 11:47:51
65,2299,RFNS7,COMPRA,160,75.6651,0.2396,2023-08-01 11:50:08,2023-08-01 11:50:11,2023-08-01 11:50:11
66,3492,PZUP8,COMPRA,323,156.1031,1.3682,2023-08-01 11:55:19,2023-08-01 11:55:20,2023-08-01 11:55:20
67,1301,TBWG2,COMPRA,430,82.0712,9.4675,2023-08-01 11:56:17,2023-08-01 11:56:17,2023-08-01 11:56:17
68,3429,UQJU7,COMPRA,155,90.0360,10.9329,2023-08-01 12:02:25,2023-08-01 12:02:27,2023-08-01 12:02:27
69,2793,GKQC5,COMPRA,480,148.4880,12.2953,2023-08-01 12:05:02,2023-08-01 12:05:04,2023-08-01 12:05:04
70,2253,BSDJ7,COMPRA,40,276.0940,6.0588,2023-08-01 12:07:01,2023-08-01 12:07:04,2023-08-01 12:07:04
71,3457,BSDJ7,COMPRA,355,219.1005,,2023-08-01 12:07:21,2023-08-01 12:07:24,2023-08-01 12:07:24
72,3485,KHGP6,COMPRA,25,116.8367,4.0925,2023-08-01 12:07:41,2023-08-01 12:07:41,2023-08-01 12:07:41
73,2852,NQYT3,COMPRA,350,71.2996,0.8992,2023-08-01 12:08:55,2023-08-01 12:08:55,2023-08-01 12:08:55
74,1678,ICSU4,COMPRA,210,175.5392,11.4291,2023-08-01 12:09:38,2023-08-01 12:09:41,2023-08-01 12:09:41
75,2595,CQJZ4,COMPRA,453,108.7524,10.1822,2023-08-01 12:10:33,2023-08-01 12:10:36,2023-08-01 12:10:36
76,2623,DSFC9,COMPRA,475,420.6796,4.5795,2023-08-01 12:14:04,2023-08-01 12:14:04,2023-08-01 12:14:04
77,1778,YOWA1,COMPRA,475,45.2875,2.6548,2023-08-01 12:14:19,2023-08-01 12:14:19,2023-08-01 12:14:19
78,2720,XTVW5,COMPRA,10,110.1594,5.2154,2023-08-01 12:18:32,2023-08-01 12:18:34,2023-08-01 12:18:34
79,1150,IZTY4,COMPRA,125,26.7698,4.0561,2023-08-01 12:18:37,2023-08-01 12:18:37,2023-08-01 12:18:37
80,1799,WHMT3,COMPRA,120,88.8223,10.6918,2023-08-01 12:23:34,2023-08-01 12:23:35,2023-08-01 12:23:35
81,3270,QTDZ2,COMPRA,151,57.7364,10.6817,2023-08-01 12:26:11,2023-08-01 12:26:14,2023-08-01 12:26:14
82,1029,VLEB3,COMPRA,365,329.9100,12.0399,2023-08-01 12:26:52,2023-08-01 12:26:52,2023-08-01 12:26:52
83,2180,RFNS7,COMPRA,450,81.9650,8.0121,2023-08-01 12:27:10,2023-08-01 12:27:12,2023-08-01 12:27:12
84,3472,MCMT2,COMPRA,460,79.6725,1.1978,2023-08-01 12:27:24,2023-08-01 12:27:25,2023-08-01 12:27:25
85,1468,AYFQ2,COMPRA,375,9.6963,8.7614,2023-08-01 12:35:38,2023-08-01 12:35:38,2023-08-01 12:35:38
86,2638,QHFL8,COMPRA,362,150.3064,3.1845,2023-08-01 12:35:38,2023-08-01 12:35:40,2023-08-01 12:35:40
87,1693,ZHTL2,COMPRA,176,48.6798,12.4796,2023-08-01 12:36:39,2023-08-01 12:36:39,2023-08-01 12:36:39
88,1499,YCCK8,COMPRA,415,366.1065,5.6226,2023-08-01 12:38:51,2023-08-01 12:38:52,2023-08-01 12:38:52
89,2441,HJRH5,COMPRA,450,194.3694,5.2348,2023-08-01 12:43:12,2023-08-01 12:43:12,2023-08-01 12:43:12
90,2366,ICSU4,COMPRA,175,169.1553,6.4516,2023-08-01 12:43:18,2023-08-01 12:43:18,2023-08-01 12:43:18
91,2911,QATW7,COMPRA,146,54.8457,10.7923,2023-08-01 12:45:40,2023-08-01 12:45:42,2023-08-01 12:45:42
92,3098,TXHR8,COMPRA,165,65.9210,9.0593,2023-08-01 12:46:51,2023-08-01 12:46:52,2023-08-01 12:46:52
93,1145,XLZM9,COMPRA,95,53.4694,3.3960,2023-08-01 12:48:29,2023-08-01 12:48:32,2023-08-01 12:48:32
94,1988,KHGP6,COMPRA,320,120.5471,2.5896,2023-08-01 12:49:00,2023-08-01 12:49:03,2023-08-01 12:49:03
95,1386,NUJZ2,COMPRA,220,36.7689,1.7275,2023-08-01 12:49:13,2023-08-01 12:49:15,2023-08-01 12:49:15
96,1466,YRWH3,COMPRA,289,228.0011,12.6331,2023-08-01 12:49:45,2023-08-01 12:49:48,2023-08-01 12:49:48
97,2841,LGKU6,COMPRA,192,82.4498,7.8428,2023-08-01 12:50:23,2023-08-01 12:50:26,2023-08-01 12:50:26
98,1269,DSFC9,COMPRA,26,527.8302,11.7106,2023-08-01 12:53:23,2023-08-01 12:53:24,2023-08-01 12:53:24
99,3161,BSDJ7,COMPRA,305,179.8490,12.4002,2023-08-01 12:53:46,2023-08-01 12:53:46,2023-08-01 12:53:46
100,2732,NGIU9,COMPRA,65,128.1754,7.7923,2023-08-01 12:54:48,2023-08-01 12:54:50,2023-08-01 12:54:50
101,3182,MOLF3,COMPRA,20,49.8983,12.2974,2023-08-01 12:58:03,2023-08-01 12:58:05,2023-08-01 12:58:05
102,2545,GULD2,COMPRA,250,122.8850,12.7200,2023-08-01 13:00:28,2023-08-01 13:00:31,2023-08-01 13:00:31
103,3237,IWFI1,COMPRA,155,177.1772,8.3835,2023-08-01 13:00:39,2023-08-01 13:00:41,2023-08-01 13:00:41
104,1680,RIET5,COMPRA,150,138.3659,7.6512,2023-08-01 13:04:14,2023-08-01 13:04:17,2023-08-01 13:04:17
105,1411,TXHR8,COMPRA,495,78.6706,0.1446,2023-08-01 13:04:21,2023-08-01 13:04:24,2023-08-01 13:04:24
106,1074,QTHQ1,COMPRA,420,18.9552,5.4510,2023-08-01 13:05:30,2023-08-01 13:05:32,2023-08-01 13:05:32
107,1399,QHFL8,COMPRA,417,183.1441,6.1581,2023-08-01 13:06:50,2023-08-01 13:06:53,2023-08-01 13:06:53
108,2075,RMRT1,COMPRA,35,121.6944,7.5697,2023-08-01 13:07:42,2023-08-01 13:07:45,2023-08-01 13:07:45
109,1882,TTHO3,COMPRA,255,33.3940,7.8379,2023-08-01 13:20:30,2023-08-01 13:20:33,2023-08-01 13:20:33
110,2868,ACSV1,COMPRA,437,90.6195,8.8925,2023-08-01 13:20:44,2023-08-01 13:20:46,2023-08-01 13:20:46
111,3170,DQSN6,COMPRA,310,160.8844,10.0160,2023-08-01 13:20:48,2023-08-01 13:20:50,2023-08-01 13:20:50
112,2355,NWGB4,COMPRA,300,151.0779,12.7054,2023-08-01 13:24:32,2023-08-01 13:24:33,2023-08-01 13:24:33
113,2100,YRWH3,COMPRA,69,232.6564,11.7421,2023-08-01 13:27:36,2023-08-01 13:27:39,2023-08-01 13:27:39
114,1600,DHRM5,COMPRA,147,341.9355,6.1879,2023-08-01 13:27:47,2023-08-01 13:27:48,2023-08-01 13:27:48
115,1967,PZUP8,COMPRA,235,143.5230,11.9078,2023-08-01 13:29:56,2023-08-01 13:29:56,2023-08-01 13:29:56
116,1826,ZAAS7,COMPRA,325,427.3924,9.4662,2023-08-01 13:33:16,2023-08-01 13:33:19,2023-08-01 13:33:19
117,1049,FRGH8,COMPRA,360,92.3754,4.3359,2023-08-01 13:33:39,2023-08-01 13:33:39,2023-08-01 13:33:39
118,1917,UCHR6,COMPRA,210,353.1693,8.3828,2023-08-01 13:34:13,2023-08-01 13:34:15,2023-08-01 13:34:15
119,2646,CQIL9,COMPRA,310,39.7883,3.5217,2023-08-01 13:34:32,2023-08-01 13:34:35,2023-08-01 13:34:35
120,2955,YFAH5,COMPRA,280,183.7387,9.9345,2023-08-01 13:41:38,2023-08-01 13:41:40,2023-08-01 13:41:40
121,2771,RHXV4,COMPRA,18,71.4144,11.8532,2023-08-01 13:42:37,2023-08-01 13:42:37,2023-08-01 13:42:37
122,2940,TVCE9,COMPRA,90,61.9739,4.7385,2023-08-01 13:43:11,2023-08-01 13:43:12,2023-08-01 13:43:12
123,1119,WIPB2,COMPRA,325,88.2072,5.0486,2023-08-01 13:44:06,2023-08-01 13:44:07,2023-08-01 13:44:07
124,2243,AAUA7,COMPRA,200,115.6640,4.0445,2023-08-01 13:44:46,2023-08-01 13:44:47,2023-08-01 13:44:47
125,2665,TXHR8,COMPRA,245,64.2655,4.8166,2023-08-01 13:44:51,2023-08-01 13:44:53,2023-08-01 13:44:53
126,1833,TXHR8,COMPRA,405,76.7281,1.8508,2023-08-01 13:45:20,2023-08-01 13:45:22,2023-08-01 13:45:22
127,1577,QTHQ1,COMPRA,475,18.9606,9.7969,2023-08-01 13:49:29,2023-08-01 13:49:29,2023-08-01 13:49:29
128,3064,ERTC4,COMPRA,225,56.6219,9.0440,2023-08-01 13:55:53,2023-08-01 13:55:54,2023-08-01 13:55:54
129,2193,WMQZ6,COMPRA,220,67.9525,1.2973,2023-08-01 13:57:11,2023-08-01 13:57:14,2023-08-01 13:57:14
130,1083,NAOF3,COMPRA,440,71.1854,4.8915,2023-08-01 13:59:55,2023-08-01 13:59:55,2023-08-01 13:59:55
131,1693,IPXK2,COMPRA,125,340.7813,4.3201,2023-08-01 14:00:33,2023-08-01 14:00:35,2023-08-01 14:00:35
132,1929,UYFJ9,COMPRA,210,91.4853,12.7561,2023-08-01 14:05:36,2023-08-01 14:05:36,2023-08-01 14:05:36
133,1743,GAKD5,COMPRA,365,262.0725,8.3271,2023-08-01 14:08:34,2023-08-01 14:08:36,2023-08-01 14:08:36
134,1398,ERTC4,COMPRA,444,43.7704,10.9491,2023-08-01 14:10:21,2023-08-01 14:10:21,2023-08-01 14:10:21
135,2739,OVUQ2,COMPRA,446,42.9339,0.9617,2023-08-01 14:14:57,2023-08-01 14:14:58,2023-08-01 14:14:58
136,2301,QQQS1,COMPRA,195,21.9697,5.7988,2023-08-01 14:16:32,2023-08-01 14:16:33,2023-08-01 14:16:33
137,1064,NQYT3,COMPRA,440,68.7398,8.6124,2023-08-01 14:17:30,2023-08-01 14:17:33,2023-08-01 14:17:33
138,2945,OEQA8,COMPRA,290,523.1929,8.3589,2023-08-01 14:19:46,2023-08-01 14:19:46,2023-08-01 14:19:46
139,1519,YRWH3,COMPRA,35,152.3829,7.3068,2023-08-01 14:20:19,2023-08-01 14:20:21,2023-08-01 14:20:21
140,2270,JJVW6,COMPRA,425,114.3505,11.8947,2023-08-01 14:21:59,2023-08-01 14:22:01,2023-08-01 14:22:01
141,1360,NPEM3,COMPRA,315,93.2812,6.6436,2023-08-01 14:22:36,2023-08-01 14:22:37,2023-08-01 14:22:37
142,3098,MCHX2,COMPRA,115,140.5207,6.6002,2023-08-01 14:22:53,2023-08-01 14:22:55,2023-08-01 14:22:55
143,1072,DSFC9,COMPRA,430,518.3791,3.0830,2023-08-01 14:24:49,2023-08-01 14:24:52,2023-08-01 14:24:52
144,3435,LIEG8,VENDA,330,97.1463,2.8195,2023-08-01 14:25:45,2023-08-01 14:25:48,2023-08-01 14:25:48
145,2562,OEQA8,COMPRA,30,444.7500,10.3618,2023-08-01 14:26:19,2023-08-01 14:26:22,2023-08-01 14:26:22
146,1310,NUJZ2,COMPRA,245,30.6173,2.0574,2023-08-01 14:28:13,2023-08-01 14:28:13,2023-08-01 14:28:13
147,2535,LCCH9,COMPRA,440,8.9627,5.1134,2023-08-01 14:29:22,2023-08-01 14:29:23,2023-08-01 14:29:23
148,3133,OVUQ2,COMPRA,75,38.1585,4.9345,2023-08-01 14:31:16,2023-08-01 14:31:19,2023-08-01 14:31:19
149,2636,NAOF3,COMPRA,137,73.4826,5.4508,2023-08-01 14:33:31,2023-08-01 14:33:32,2023-08-01 14:33:32
150,3466,WHMT3,COMPRA,335,133.7767,4.3704,2023-08-01 14:34:35,2023-08-01 14:34:35,2023-08-01 14:34:35
151,2879,QTDZ2,COMPRA,440,45.4779,2.7607,2023-08-01 14:34:43,2023-08-01 14:34:45,2023-08-01 14:34:45
152,2828,YCCK8,COMPRA,445,407.7359,12.4700,2023-08-01 14:41:51,2023-08-01 14:41:52,2023-08-01 14:41:52
153,2229,WHMT3,COMPRA,155,116.8405,5.6731,2023-08-01 14:42:57,2023-08-01 14:42:57,2023-08-01 14:42:57
154,1242,GKQC5,COMPRA,430,117.1129,1.8602,2023-08-01 14:43:25,2023-08-01 14:43:28,2023-08-01 14:43:28
155,3070,DSFC9,COMPRA,55,458.8861,6.1300,2023-08-01 14:48:30,2023-08-01 14:48:31,2023-08-01 14:48:31
156,2474,RMRT1,COMPRA,260,98.2576,2.1795,2023-08-01 14:57:06,2023-08-01 14:57:08,2023-08-01 14:57:08
157,3256,XLZM9,COMPRA,365,39.9711,1.3557,2023-08-01 14:57:59,2023-08-01 14:58:00,2023-08-01 14:58:00
158,1825,ICSU4,COMPRA,400,159.9524,1.4477,2023-08-01 14:59:07,2023-08-01 14:59:10,2023-08-01 14:59:10
159,1562,ENRZ2,COMPRA,314,76.3111,7.5785,2023-08-01 15:00:18,2023-08-01 15:00:20,2023-08-01 15:00:20
160,1301,MJDL9,COMPRA,365,39.4351,6.7516,2023-08-01 15:02:20,2023-08-01 15:02:20,2023-08-01 15:02:20
161,1242,DEGN5,COMPRA,400,79.0558,5.2079,2023-08-01 15:04:25,2023-08-01 15:04:26,2023-08-01 15:04:26
162,3353,ZHTL2,VENDA,135,69.4252,11.8268,2023-08-01 15:04:55,2023-08-01 15:04:56,2023-08-01 15:04:56
163,2250,RIET5,COMPRA,370,111.8794,4.3603,2023-08-01 15:04:59,2023-08-01 15:04:59,2023-08-01 15:04:59
164,2853,TBWG2,COMPRA,212,77.6006,1.9109,2023-08-01 15:08:36,2023-08-01 15:08:39,2023-08-01 15:08:39
165,1114,WHMT3,COMPRA,21,114.8490,,2023-08-01 15:09:01,2023-08-01 15:09:02,2023-08-01 15:09:02
166,1245,ZYVN7,COMPRA,120,92.5021,0.1826,2023-08-01 15:09:02,2023-08-01 15:09:02,2023-08-01 15:09:02
167,3490,WMQZ6,COMPRA,390,93.7048,2.8633,2023-08-01 15:11:10,2023-08-01 15:11:13,2023-08-01 15:11:13
168,2964,HCLJ8,COMPRA,445,97.9322,8.2679,2023-08-01 15:13:16,2023-08-01 15:13:16,2023-08-01 15:13:16
169,2730,DSFC9,COMPRA,135,473.3761,2.9547,2023-08-01 15:14:22,2023-08-01 15:14:24,2023-08-01 15:14:24
170,1673,IWFI1,COMPRA,390,159.6105,1.4967,2023-08-01 15:20:43,2023-08-01 15:20:43,2023-08-01 15:20:43
171,2855,TBWG2,COMPRA,95,81.2230,4.0547,2023-08-01 15:21:56,2023-08-01 15:21:56,2023-08-01 15:21:56
172,1852,VLEB3,COMPRA,490,446.3840,3.6868,2023-08-01 15:22:12,2023-08-01 15:22:15,2023-08-01 15:22:15
173,1164,HCLJ8,COMPRA,440,111.9882,1.1246,2023-08-01 15:25:04,2023-08-01 15:25:07,2023-08-01 15:25:07
174,2959,TVCE9,COMPRA,115,68.6817,3.3256,2023-08-01 15:35:12,2023-08-01 15:35:12,2023-08-01 15:35:12
175,1063,QTHQ1,COMPRA,293,28.4289,4.5192,2023-08-01 15:36:00,2023-08-01 15:36:00,2023-08-01 15:36:00
176,2621,IJJK3,COMPRA,500,132.0773,1.6113,2023-08-01 15:37:31,2023-08-01 15:37:32,2023-08-01 15:37:32
177,2959,VLEB3,COMPRA,380,395.7765,10.6935,2023-08-01 15:38:32,2023-08-01 15:38:33,2023-08-01 15:38:33
178,2377,RFNS7,COMPRA,440,106.7627,12.8022,2023-08-01 15:43:28,2023-08-01 15:43:28,2023-08-01 15:43:28
179,2854,NYGT6,COMPRA,460,105.9730,1.1085,2023-08-01 15:44:59,2023-08-01 15:44:59,2023-08-01 15:44:59
180,2605,QTDZ2,COMPRA,395,49.1852,11.4116,2023-08-01 15:46:04,2023-08-01 15:46:05,2023-08-01 15:46:05
181,2197,OXVD8,COMPRA,449,63.7489,0.2015,2023-08-01 15:46:53,2023-08-01 15:46:55,2023-08-01 15:46:55
182,3235,MCHX2,COMPRA,357,119.2296,6.4445,2023-08-01 15:48:44,2023-08-01 15:48:46,2023-08-01 15:48:46
183,2283,PZUP8,COMPRA,335,145.8543,4.0843,2023-08-01 15:51:58,2023-08-01 15:51:58,2023-08-01 15:51:58
184,2826,HCLJ8,COMPRA,130,85.4350,12.5372,2023-08-01 15:53:50,2023-08-01 15:53:51,2023-08-01 15:53:51
185,2017,DQSN6,COMPRA,250,144.2815,0.2196,2023-08-01 15:54:15,2023-08-01 15:54:18,2023-08-01 15:54:18
186,3411,XTVW5,COMPRA,45,105.7849,12.7357,2023-08-01 15:55:08,2023-08-01 15:55:08,2023-08-01 15:55:08
187,2949,XLZM9,COMPRA,380,65.2043,10.5380,2023-08-01 15:55:46,2023-08-01 15:55:47,2023-08-01 15:55:47
188,3164,KHGP6,COMPRA,58,115.4191,8.2084,2023-08-01 15:56:17,2023-08-01 15:56:18,2023-08-01 15:56:18
189,2250,WIPB2,COMPRA,75,115.9975,10.5587,2023-08-01 15:57:21,2023-08-01 15:57:21,2023-08-01 15:57:21
190,2002,IJJK3,COMPRA,170,86.2649,9.0350,2023-08-01 15:57:49,2023-08-01 15:57:49,2023-08-01 15:57:49
191,3348,JJVW6,COMPRA,405,127.0094,9.0996,2023-08-01 16:00:05,2023-08-01 16:00:08,2023-08-01 16:00:08
192,1874,DQSN6,COMPRA,140,154.2784,3.4058,2023-08-01 16:03:13,2023-08-01 16:03:13,2023-08-01 16:03:13
193,2742,YCCK8,COMPRA,183,324.2934,8.8072,2023-08-01 16:05:09,2023-08-01 16:05:10,2023-08-01 16:05:10
194,3187,MCMT2,COMPRA,105,119.3559,7.0739,2023-08-01 16:08:55,2023-08-01 16:08:58,2023-08-01 16:08:58
195,2420,QQQS1,COMPRA,435,20.3211,9.6997,2023-08-01 16:15:44,2023-08-01 16:15:46,2023-08-01 16:15:46
196,3491,JJVW6,COMPRA,285,108.0624,5.2117,2023-08-01 16:15:45,2023-08-01 16:15:45,2023-08-01 16:15:45
197,2323,CQIL9,COMPRA,440,37.4799,9.4855,2023-08-01 16:17:08,2023-08-01 16:17:10,2023-08-01 16:17:10
198,3224,NGIU9,COMPRA,274,122.5877,1.0959,2023-08-01 16:18:39,2023-08-01 16:18:41,2023-08-01 16:18:41
199,1677,BXFJ9,COMPRA,476,153.4603,8.9973,2023-08-01 16:20:58,2023-08-01 16:20:58,2023-08-01 16:20:58
200,2555,UQJU7,COMPRA,300,65.3306,10.1587,2023-08-01 16:22:15,2023-08-01 16:22:15,2023-08-01 16:22:15
201,1824,WXQM6,COMPRA,220,38.0060,8.6801,2023-08-01 16:26:28,2023-08-01 16:26:29,2023-08-01 16:26:29
202,1430,OVUQ2,COMPRA,480,45.9999,11.3129,2023-08-01 16:32:29,2023-08-01 16:32:29,2023-08-01 16:32:29
203,1071,DQSN6,COMPRA,35,120.2044,0.5608,2023-08-01 16:33:09,2023-08-01 16:33:11,2023-08-01 16:33:11
