id_transacao,id_conta,ticker,tipo_operacao,quantidade,preco_unitario,taxa_corretagem,data_operacao,created_at,updated_at
215730,1713,CQIL9,COMPRA,375,44.8077,5.3101,2026-08-10 13:43:15,2026-08-10 13:43:17,2026-08-10 13:43:17
215731,2388,VLEB3,COMPRA,40,383.3180,1.0685,2026-08-10 12:51:13,2026-08-10 12:51:13,2026-08-10 12:51:13
215732,2808,TNHT4,COMPRA,360,151.5850,2.8109,2026-08-10 12:53:00,2026-08-10 12:53:01,2026-08-10 12:53:01
215733,2898,ICSU4,COMPRA,305,140.6396,8.0811,2026-08-10 11:21:45,2026-08-10 11:21:45,2026-08-10 11:21:45
215734,2051,XAVL3,COMPRA,230,148.8688,12.2415,2026-08-10 14:37:37,2026-08-10 14:37:39,2026-08-10 14:37:39
215735,1628,ZAAS7,COMPRA,350,325.5046,6.1892,2026-08-10 11:11:41,2026-08-10 11:11:41,2026-08-10 11:11:41
215736,1927,DEGN5,COMPRA,11,88.8389,12.7717,2026-08-10 10:00:27,2026-08-10 10:00:27,2026-08-10 10:00:27
215737,2771,UQJU7,COMPRA,240,60.0054,12.4147,2026-08-10 11:58:50,2026-08-10 11:58:51,2026-08-10 11:58:51
215738,2953,YRWH3,COMPRA,310,217.4595,7.5076,2026-08-10 13:26:47,2026-08-10 13:26:49,2026-08-10 13:26:49
215739,2332,QYBV3,COMPRA,440,76.0113,5.6436,2026-08-10 15:08:13,2026-08-10 15:08:16,2026-08-10 15:08:16
215740,1614,JIPR4,COMPRA,110,25.7994,2.4792,2026-08-10 17:14:02,2026-08-10 17:14:02,2026-08-10 17:14:02
215741,1920,TVCE9,COMPRA,80,64.5148,5.3888,2026-08-10 16:41:30,2026-08-10 16:41:30,2026-08-10 16:41:30
215742,1458,TXHR8,COMPRA,140,65.7988,9.8209,2026-08-10 16:14:41,2026-08-10 16:14:42,2026-08-10 16:14:42
215743,1037,HCLJ8,COMPRA,295,84.6575,6.4847,2026-08-10 11:07:54,2026-08-10 11:07:57,2026-08-10 11:07:57
215744,1794,NWGB4,COMPRA,480,122.6521,11.2237,2026-08-10 14:26:29,2026-08-10 14:26:29,2026-08-10 14:26:29
215745,1807,MGRR2,COMPRA,135,128.5454,11.9706,2026-08-10 13:20:25,2026-08-10 13:20:25,2026-08-10 13:20:25
215746,3410,IWFI1,COMPRA,140,173.7222,5.2251,2026-08-10 16:14:09,2026-08-10 16:14:10,2026-08-10 16:14:10
215747,2360,QEUC2,COMPRA,115,204.6500,5.9737,2026-08-10 14:35:44,2026-08-10 14:35:44,2026-08-10 14:35:44
215748,1532,QHFL8,COMPRA,210,128.2313,8.6153,2026-08-10 10:37:14,2026-08-10 10:37:16,2026-08-10 10:37:16
215749,1629,UQJU7,COMPRA,160,79.5885,0.9216,2026-08-10 15:59:34,2026-08-10 15:59:35,2026-08-10 15:59:35
215750,1748,ECQD7,COMPRA,315,87.4564,0.8041,2026-08-10 14:51:14,2026-08-10 14:51:14,2026-08-10 14:51:14
215751,1506,NHYK8,COMPRA,55,83.0774,0.5543,2026-08-10 12:33:56,2026-08-10 12:33:57,2026-08-10 12:33:57
215752,2215,BOCS8,COMPRA,390,58.9702,6.0266,2026-08-10 14:54:19,2026-08-10 14:54:22,2026-08-10 14:54:22
215753,2813,TTHO3,COMPRA,196,37.3595,11.8158,2026-08-10 11:02:28,2026-08-10 11:02:28,2026-08-10 11:02:28
215754,3348,MCMT2,COMPRA,40,81.1404,12.5871,2026-08-10 17:09:18,2026-08-10 17:09:19,2026-08-10 17:09:19
215755,2955,WHMT3,COMPRA,455,110.5267,4.2670,2026-08-10 16:53:10,2026-08-10 16:53:12,2026-08-10 16:53:12
215756,1092,MCHX2,COMPRA,80,119.2179,8.5840,2026-08-10 15:44:35,2026-08-10 15:44:35,2026-08-10 15:44:35
215757,1716,UCHR6,COMPRA,180,349.9955,8.9199,2026-08-10 11:03:15,2026-08-10 11:03:16,2026-08-10 11:03:16
215758,1015,YRWH3,COMPRA,15,211.6031,12.0498,2026-08-10 14:44:26,2026-08-10 14:44:28,2026-08-10 14:44:28
215759,2410,XPVA7,COMPRA,390,359.2767,0.6252,2026-08-10 16:16:01,2026-08-10 16:16:02,2026-08-10 16:16:02
215760,2716,CQJZ4,COMPRA,135,90.5483,8.5874,2026-08-10 16:22:07,2026-08-10 16:22:09,2026-08-10 16:22:09
215761,3435,NUJZ2,COMPRA,390,40.3380,1.8970,2026-08-10 14:59:42,2026-08-10 14:59:43,2026-08-10 14:59:43
215762,1127,UFMA7,COMPRA,20,194.1720,2.0552,2026-08-10 15:46:17,2026-08-10 15:46:18,2026-08-10 15:46:18
215763,2873,OVUQ2,COMPRA,220,50.4808,3.3612,2026-08-10 12:34:14,2026-08-10 12:34:16,2026-08-10 12:34:16
215764,2943,WXQM6,COMPRA,495,54.5882,9.3672,2026-08-10 17:06:52,2026-08-10 17:06:55,2026-08-10 17:06:55
215765,2171,RSBT4,VENDA,450,359.2965,7.8630,2026-08-10 10:44:47,2026-08-10 10:44:49,2026-08-10 10:44:49
215766,1532,AAWB3,COMPRA,5,172.1636,12.6515,2026-08-10 14:35:22,2026-08-10 14:35:25,2026-08-10 14:35:25
215767,1048,ZHTL2,COMPRA,355,58.9137,10.8707,2026-08-10 10:58:18,2026-08-10 10:58:21,2026-08-10 10:58:21
215768,2177,DGBT6,COMPRA,265,89.2013,10.3437,2026-08-10 16:32:12,2026-08-10 16:32:15,2026-08-10 16:32:15
215769,1840,ZYVN7,COMPRA,335,60.5401,9.6428,2026-08-10 10:02:23,2026-08-10 10:02:24,2026-08-10 10:02:24
215770,2318,JJVW6,COMPRA,345,117.6554,9.8592,2026-08-10 16:46:56,2026-08-10 16:46:56,2026-08-10 16:46:56
215771,1248,ERTC4,COMPRA,100,41.0282,10.3629,2026-08-10 11:25:59,2026-08-10 11:25:59,2026-08-10 11:25:59
215772,2559,OVYL9,COMPRA,315,78.6748,7.4661,2026-08-10 14:26:30,2026-08-10 14:26:30,2026-08-10 14:26:30
215773,3150,BOCS8,COMPRA,320,67.5725,1.2849,2026-08-10 10:30:14,2026-08-10 10:30:15,2026-08-10 10:30:15
215774,3528,YCCK8,COMPRA,270,380.3946,5.6219,2026-08-10 15:14:14,2026-08-10 15:14:15,2026-08-10 15:14:15
215775,2324,UQJU7,COMPRA,280,70.0698,1.9290,2026-08-10 14:01:03,2026-08-10 14:01:04,2026-08-10 14:01:04
215776,1541,UQIQ7,COMPRA,195,88.8992,2.9919,2026-08-10 10:02:00,2026-08-10 10:02:00,2026-08-10 10:02:00
215777,1444,WXQM6,COMPRA,55,58.4584,1.0440,2026-08-10 14:20:25,2026-08-10 14:20:27,2026-08-10 14:20:27
215778,3300,NYGT6,COMPRA,400,128.2492,6.2496,2026-08-10 11:41:23,2026-08-10 11:41:23,2026-08-10 11:41:23
215779,2399,XTVW5,VENDA,485,132.5387,6.3384,2026-08-10 10:59:48,2026-08-10 10:59:50,2026-08-10 10:59:50
215780,3301,BGNM6,COMPRA,199,97.9506,8.4258,2026-08-10 15:44:04,2026-08-10 15:44:04,2026-08-10 15:44:04
215781,3141,AAWB3,COMPRA,65,153.2289,5.4882,2026-08-10 13:05:08,2026-08-10 13:05:08,2026-08-10 13:05:08
215782,2073,UVEY5,VENDA,220,65.8153,3.1152,2026-08-10 12:23:14,2026-08-10 12:23:14,2026-08-10 12:23:14
215783,1192,ECQD7,COMPRA,210,114.1305,9.7873,2026-08-10 10:38:46,2026-08-10 10:38:48,2026-08-10 10:38:48
215784,1295,WIPB2,COMPRA,65,89.6327,1.6376,2026-08-10 11:42:02,2026-08-10 11:42:03,2026-08-10 11:42:03
215785,1021,UYFJ9,COMPRA,493,110.9868,9.6966,2026-08-10 13:51:45,2026-08-10 13:51:48,2026-08-10 13:51:48
215786,2933,NHYK8,COMPRA,5,58.0297,12.6218,2026-08-10 13:34:14,2026-08-10 13:34:17,2026-08-10 13:34:17
215787,1496,JIPR4,COMPRA,220,39.9594,6.1642,2026-08-10 14:14:08,2026-08-10 14:14:11,2026-08-10 14:14:11
215788,1792,RDOA3,COMPRA,310,112.6819,9.7139,2026-08-10 17:07:52,2026-08-10 17:07:52,2026-08-10 17:07:52
215789,2714,LIEG8,COMPRA,215,96.4509,6.5513,2026-08-10 12:10:38,2026-08-10 12:10:39,2026-08-10 12:10:39
215790,1391,UQIQ7,COMPRA,300,101.3662,7.5506,2026-08-10 15:23:46,2026-08-10 15:23:48,2026-08-10 15:23:48
215791,2367,MCMT2,COMPRA,140,96.6415,0.8746,2026-08-10 11:15:15,2026-08-10 11:15:18,2026-08-10 11:15:18
215792,1493,NGIU9,COMPRA,485,127.3067,9.1158,2026-08-10 16:43:36,2026-08-10 16:43:39,2026-08-10 16:43:39
215793,2766,SUZL4,COMPRA,395,145.1018,,2026-08-10 13:19:18,2026-08-10 13:19:18,2026-08-10 13:19:18
215794,2742,RFNS7,COMPRA,315,86.7385,1.9890,2026-08-10 11:46:55,2026-08-10 11:46:58,2026-08-10 11:46:58
215795,2069,ECQD7,COMPRA,375,86.9659,4.0280,2026-08-10 12:53:27,2026-08-10 12:53:28,2026-08-10 12:53:28
215796,2119,RMRT1,COMPRA,240,97.6710,1.0305,2026-08-10 17:15:14,2026-08-10 17:15:15,2026-08-10 17:15:15
215797,1767,VLEB3,COMPRA,405,472.5308,0.9371,2026-08-10 11:17:37,2026-08-10 11:17:38,2026-08-10 11:17:38
215798,1028,AAUA7,COMPRA,270,135.3823,5.3013,2026-08-10 17:09:19,2026-08-10 17:09:19,2026-08-10 17:09:19
215799,1110,NWGB4,COMPRA,385,155.4975,4.7535,2026-08-10 12:03:52,2026-08-10 12:03:54,2026-08-10 12:03:54
215800,1268,BXFJ9,COMPRA,55,171.2142,1.9968,2026-08-10 14:09:22,2026-08-10 14:09:22,2026-08-10 14:09:22
215801,2451,IJJK3,COMPRA,41,93.5933,8.3364,2026-08-10 11:54:22,2026-08-10 11:54:22,2026-08-10 11:54:22
215802,2350,RSBT4,COMPRA,430,456.9189,1.1351,2026-08-10 17:30:02,2026-08-10 17:30:02,2026-08-10 17:30:02
215803,3056,OEQA8,COMPRA,195,450.7651,9.3570,2026-08-10 17:07:32,2026-08-10 17:07:34,2026-08-10 17:07:34
215804,1695,XTVW5,COMPRA,465,97.6624,11.5690,2026-08-10 11:11:00,2026-08-10 11:11:01,2026-08-10 11:11:01
215805,3133,EEYY9,COMPRA,390,197.5867,6.7073,2026-08-10 10:41:34,2026-08-10 10:41:37,2026-08-10 10:41:37
215806,3491,PZUP8,COMPRA,90,179.1210,11.0872,2026-08-10 13:04:05,2026-08-10 13:04:05,2026-08-10 13:04:05
215807,1820,YIHC3,COMPRA,85,48.6451,2.5585,2026-08-10 13:12:41,2026-08-10 13:12:41,2026-08-10 13:12:41
215808,1177,ZAAS7,COMPRA,445,472.1443,8.8215,2026-08-10 14:46:48,2026-08-10 14:46:49,2026-08-10 14:46:49
215809,2345,ZFBT3,COMPRA,170,119.8249,5.1274,2026-08-10 15:57:50,2026-08-10 15:57:51,2026-08-10 15:57:51
215810,2876,DHRM5,COMPRA,170,249.7678,5.2114,2026-08-10 11:25:40,2026-08-10 11:25:43,2026-08-10 11:25:43
215811,1926,RFNS7,COMPRA,210,94.8309,0.9939,2026-08-10 14:21:43,2026-08-10 14:21:44,2026-08-10 14:21:44
215812,2086,RHXV4,COMPRA,120,65.9734,12.8756,2026-08-10 11:41:53,2026-08-10 11:41:55,2026-08-10 11:41:55
215813,3366,LGKU6,COMPRA,184,76.3081,3.4499,2026-08-10 16:31:00,2026-08-10 16:31:01,2026-08-10 16:31:01
215814,3157,GFDF2,COMPRA,250,71.9296,10.1933,2026-08-10 14:56:52,2026-08-10 14:56:53,2026-08-10 14:56:53
215815,3009,WXQM6,COMPRA,245,41.9266,0.5819,2026-08-10 14:33:55,2026-08-10 14:33:56,2026-08-10 14:33:56
215816,1875,BGNM6,COMPRA,485,112.4986,8.8016,2026-08-10 12:38:46,2026-08-10 12:38:47,2026-08-10 12:38:47
215817,3298,RIET5,COMPRA,165,170.2334,8.5863,2026-08-10 11:48:40,2026-08-10 11:48:41,2026-08-10 11:48:41
215818,1721,QQQS1,COMPRA,350,26.9801,8.2181,2026-08-10 15:11:01,2026-08-10 15:11:02,2026-08-10 15:11:02
215819,2791,PZUP8,COMPRA,70,121.0097,4.9406,2026-08-10 12:42:00,2026-08-10 12:42:03,2026-08-10 12:42:03
215820,1416,ENRZ2,COMPRA,435,81.0890,0.1533,2026-08-10 12:34:10,2026-08-10 12:34:12,2026-08-10 12:34:12
215821,2670,DQSN6,COMPRA,260,143.0966,2.3360,2026-08-10 15:53:12,2026-08-10 15:53:14,2026-08-10 15:53:14
215822,1131,OXVD8,COMPRA,455,95.6364,11.9230,2026-08-10 12:49:52,2026-08-10 12:49:55,2026-08-10 12:49:55
215823,2130,DQSN6,COMPRA,290,161.0490,3.7390,2026-08-10 14:00:01,2026-08-10 14:00:03,2026-08-10 14:00:03
215824,2729,FRGH8,COMPRA,94,60.0000,2.6324,2026-08-10 14:47:15,2026-08-10 14:47:17,2026-08-10 14:47:17
215825,3221,IJJK3,COMPRA,485,132.1398,0.1989,2026-08-10 16:04:50,2026-08-10 16:04:51,2026-08-10 16:04:51
215826,1464,WXQM6,COMPRA,85,57.4775,7.3345,2026-08-10 10:54:01,2026-08-10 10:54:04,2026-08-10 10:54:04
215827,2415,BXFJ9,COMPRA,140,128.5743,12.7496,2026-08-10 17:09:52,2026-08-10 17:09:55,2026-08-10 17:09:55
215828,1949,JUDG8,COMPRA,375,77.1325,11.9482,2026-08-10 11:49:27,2026-08-10 11:49:27,2026-08-10 11:49:27
215829,3051,QTDZ2,COMPRA,255,50.2891,6.6365,2026-08-10 12:19:27,2026-08-10 12:19:29,2026-08-10 12:19:29
215830,3306,NWGB4,COMPRA,380,150.9986,4.2852,2026-08-10 12:15:11,2026-08-10 12:15:11,2026-08-10 12:15:11
215831,1124,ZAAS7,COMPRA,245,517.7863,3.9402,2026-08-10 12:26:58,2026-08-10 12:26:59,2026-08-10 12:26:59
215832,3250,JIPR4,COMPRA,500,31.2079,1.8291,2026-08-10 13:34:15,2026-08-10 13:34:17,2026-08-10 13:34:17
215833,2655,OEQA8,COMPRA,120,421.1257,2.0367,2026-08-10 15:29:57,2026-08-10 15:29:57,2026-08-10 15:29:57
215834,1287,NQYT3,COMPRA,395,57.0614,3.2285,2026-08-10 17:30:16,2026-08-10 17:30:19,2026-08-10 17:30:19
215835,2141,RSBT4,COMPRA,290,499.5936,0.2961,2026-08-10 10:00:08,2026-08-10 10:00:11,2026-08-10 10:00:11
215836,1203,QQQS1,COMPRA,350,25.6450,8.0179,2026-08-10 12:21:12,2026-08-10 12:21:15,2026-08-10 12:21:15
215837,3150,GKQC5,COMPRA,490,142.1842,6.6193,2026-08-10 12:58:06,2026-08-10 12:58:08,2026-08-10 12:58:08
215838,1963,XTVW5,COMPRA,95,133.6540,2.6199,2026-08-10 15:10:14,2026-08-10 15:10:16,2026-08-10 15:10:16
215839,2479,GAKD5,COMPRA,280,233.6605,1.0732,2026-08-10 16:21:21,2026-08-10 16:21:24,2026-08-10 16:21:24
215840,3344,HCZM2,VENDA,85,494.2979,1.0183,2026-08-10 11:14:52,2026-08-10 11:14:55,2026-08-10 11:14:55
215841,2194,LQML9,COMPRA,60,127.7934,3.2638,2026-08-10 12:36:09,2026-08-10 12:36:10,2026-08-10 12:36:10
215842,2639,TNHT4,COMPRA,360,124.0692,9.2294,2026-08-10 17:07:00,2026-08-10 17:07:02,2026-08-10 17:07:02
215843,2132,TVCE9,COMPRA,141,56.5121,0.3494,2026-08-10 13:45:16,2026-08-10 13:45:17,2026-08-10 13:45:17
215844,2038,FRGH8,COMPRA,190,93.5386,5.6933,2026-08-10 15:08:59,2026-08-10 15:09:01,2026-08-10 15:09:01
215845,1546,JDJG6,VENDA,37,85.7679,0.6406,2026-08-10 15:07:30,2026-08-10 15:07:32,2026-08-10 15:07:32
215846,2049,WXQM6,COMPRA,362,40.9606,6.9603,2026-08-10 15:13:32,2026-08-10 15:13:32,2026-08-10 15:13:32
215847,3444,WXFC8,COMPRA,170,100.0361,3.0666,2026-08-10 12:11:08,2026-08-10 12:11:08,2026-08-10 12:11:08
215848,3364,NUJZ2,VENDA,95,34.4742,9.4308,2026-08-10 11:35:32,2026-08-10 11:35:34,2026-08-10 11:35:34
215849,1227,MGRR2,COMPRA,420,115.3508,1.4828,2026-08-10 10:41:25,2026-08-10 10:41:25,2026-08-10 10:41:25
215850,3169,ZFBT3,COMPRA,97,85.8780,2.6390,2026-08-10 13:28:36,2026-08-10 13:28:38,2026-08-10 13:28:38
215851,1561,XLZM9,COMPRA,57,41.4296,3.8726,2026-08-10 13:34:24,2026-08-10 13:34:26,2026-08-10 13:34:26
215852,2569,EEYY9,COMPRA,160,166.6714,3.1707,2026-08-10 11:05:37,2026-08-10 11:05:40,2026-08-10 11:05:40
215853,1771,DEGN5,COMPRA,145,101.6389,1.8165,2026-08-10 15:20:40,2026-08-10 15:20:43,2026-08-10 15:20:43
215854,1317,WIPB2,COMPRA,86,92.2033,3.0323,2026-08-10 11:37:17,2026-08-10 11:37:19,2026-08-10 11:37:19
215855,2560,GFDF2,COMPRA,210,71.2460,8.2841,2026-08-10 14:37:00,2026-08-10 14:37:02,2026-08-10 14:37:02
215856,1008,BGNM6,COMPRA,400,105.5658,11.3591,2026-08-10 16:46:35,2026-08-10 16:46:35,2026-08-10 16:46:35
215857,1837,TTHO3,COMPRA,410,28.9534,7.9283,2026-08-10 17:07:34,2026-08-10 17:07:34,2026-08-10 17:07:34
215858,2605,PSEN6,COMPRA,390,166.7246,12.2574,2026-08-10 14:51:24,2026-08-10 14:51:24,2026-08-10 14:51:24
215859,2963,GKQC5,COMPRA,447,116.3585,5.7859,2026-08-10 11:59:28,2026-08-10 11:59:29,2026-08-10 11:59:29
215860,2600,MOLF3,COMPRA,45,60.4323,11.2066,2026-08-10 16:35:52,2026-08-10 16:35:53,2026-08-10 16:35:53
215861,1891,QYBV3,COMPRA,225,84.6785,5.4784,2026-08-10 10:06:44,2026-08-10 10:06:45,2026-08-10 10:06:45
215862,2167,RMRT1,COMPRA,225,109.2687,3.7697,2026-08-10 16:38:34,2026-08-10 16:38:37,2026-08-10 16:38:37
215863,2218,DQSN6,COMPRA,55,151.4256,4.1750,2026-08-10 10:42:44,2026-08-10 10:42:45,2026-08-10 10:42:45
215864,3187,RHXV4,COMPRA,270,59.4449,7.3767,2026-08-10 16:45:15,2026-08-10 16:45:17,2026-08-10 16:45:17
215865,2477,ICSU4,COMPRA,410,154.9930,10.1193,2026-08-10 12:58:37,2026-08-10 12:58:38,2026-08-10 12:58:38
215866,2584,BXFJ9,COMPRA,315,154.1060,7.5985,2026-08-10 14:49:45,2026-08-10 14:49:48,2026-08-10 14:49:48
215867,3425,OVYL9,COMPRA,396,80.1949,11.3129,2026-08-10 12:30:52,2026-08-10 12:30:55,2026-08-10 12:30:55
215868,3441,DQSN6,COMPRA,440,136.2935,7.4240,2026-08-10 15:38:04,2026-08-10 15:38:05,2026-08-10 15:38:05
215869,2205,HVEX2,COMPRA,480,170.8145,10.2228,2026-08-10 10:17:10,2026-08-10 10:17:12,2026-08-10 10:17:12
215870,3512,QTDZ2,COMPRA,365,45.7404,7.7856,2026-08-10 17:14:16,2026-08-10 17:14:19,2026-08-10 17:14:19
215871,1579,ERTC4,COMPRA,200,54.7117,7.0522,2026-08-10 14:30:38,2026-08-10 14:30:40,2026-08-10 14:30:40
215872,3215,NQYT3,COMPRA,90,61.0345,8.7891,2026-08-10 15:13:12,2026-08-10 15:13:14,2026-08-10 15:13:14
215873,1843,TBWG2,COMPRA,10,85.7857,10.3201,2026-08-10 12:07:11,2026-08-10 12:07:12,2026-08-10 12:07:12
215874,2648,ZAAS7,COMPRA,110,444.1073,6.6220,2026-08-10 10:53:01,2026-08-10 10:53:01,2026-08-10 10:53:01
215875,3208,GFDF2,COMPRA,225,101.5072,9.5972,2026-08-10 10:59:09,2026-08-10 10:59:12,2026-08-10 10:59:12
215876,2253,PQUT9,COMPRA,295,101.5714,0.0394,2026-08-10 13:38:10,2026-08-10 13:38:12,2026-08-10 13:38:12
215877,2385,ZFBT3,COMPRA,355,101.9535,4.8202,2026-08-10 10:52:16,2026-08-10 10:52:17,2026-08-10 10:52:17
215878,1682,ICSU4,COMPRA,168,167.9491,6.9499,2026-08-10 15:29:14,2026-08-10 15:29:15,2026-08-10 15:29:15
215879,2372,XAVL3,COMPRA,250,208.8854,0.1087,2026-08-10 12:43:58,2026-08-10 12:43:58,2026-08-10 12:43:58
215880,1200,ZHTL2,COMPRA,60,50.3970,1.6050,2026-08-10 17:00:35,2026-08-10 17:00:38,2026-08-10 17:00:38
215881,2112,ZYVN7,COMPRA,260,89.8416,1.9680,2026-08-10 12:08:26,2026-08-10 12:08:27,2026-08-10 12:08:27
215882,3252,TXHR8,COMPRA,217,74.7908,8.0544,2026-08-10 14:12:19,2026-08-10 14:12:20,2026-08-10 14:12:20
215883,3367,HCLJ8,COMPRA,345,108.4386,2.3832,2026-08-10 11:20:46,2026-08-10 11:20:49,2026-08-10 11:20:49
215884,3273,MCMT2,COMPRA,295,74.8662,9.9906,2026-08-10 17:18:57,2026-08-10 17:19:00,2026-08-10 17:19:00
215885,2812,XAVL3,COMPRA,215,143.5606,10.4801,2026-08-10 11:00:27,2026-08-10 11:00:27,2026-08-10 11:00:27
215886,2329,SGBG8,COMPRA,421,87.5184,3.6721,2026-08-10 16:16:31,2026-08-10 16:16:34,2026-08-10 16:16:34
215887,2881,TNHT4,COMPRA,228,100.3272,11.9996,2026-08-10 17:29:25,2026-08-10 17:29:28,2026-08-10 17:29:28
215888,3029,KFSY2,COMPRA,485,132.1775,9.0124,2026-08-10 17:02:16,2026-08-10 17:02:18,2026-08-10 17:02:18
215889,2947,RHXV4,COMPRA,90,61.1556,5.3370,2026-08-10 10:16:09,2026-08-10 10:16:12,2026-08-10 10:16:12
215890,1291,TVCE9,COMPRA,230,76.0281,9.6119,2026-08-10 10:29:27,2026-08-10 10:29:27,2026-08-10 10:29:27
215891,2094,KFSY2,COMPRA,125,113.3789,1.8279,2026-08-10 13:31:59,2026-08-10 13:32:00,2026-08-10 13:32:00
215892,3093,TBWG2,COMPRA,273,88.5863,0.1710,2026-08-10 10:21:55,2026-08-10 10:21:58,2026-08-10 10:21:58
215893,2909,MJDL9,COMPRA,240,33.2718,1.3593,2026-08-10 12:04:59,2026-08-10 12:04:59,2026-08-10 12:04:59
215894,2904,SGBG8,COMPRA,335,64.0635,7.6972,2026-08-10 12:14:22,2026-08-10 12:14:23,2026-08-10 12:14:23
215895,2822,AYFQ2,COMPRA,70,14.3793,0.3513,2026-08-10 11:25:55,2026-08-10 11:25:57,2026-08-10 11:25:57
215896,1724,ZYVN7,COMPRA,45,61.9524,10.0114,2026-08-10 12:57:40,2026-08-10 12:57:42,2026-08-10 12:57:42
215897,1233,ERTC4,COMPRA,440,46.7877,9.4766,2026-08-10 15:11:44,2026-08-10 15:11:46,2026-08-10 15:11:46
215898,3424,KQEO3,COMPRA,390,57.3427,10.5884,2026-08-10 16:16:35,2026-08-10 16:16:35,2026-08-10 16:16:35
215899,2301,YRWH3,COMPRA,425,187.5336,5.8801,2026-08-10 14:13:20,2026-08-10 14:13:22,2026-08-10 14:13:22
215900,1196,OEQA8,COMPRA,215,519.8898,7.2980,2026-08-10 11:37:48,2026-08-10 11:37:51,2026-08-10 11:37:51
215901,1405,YFAH5,COMPRA,380,131.6287,6.1237,2026-08-10 12:48:34,2026-08-10 12:48:34,2026-08-10 12:48:34
215902,2020,FYZB6,COMPRA,130,68.9852,2.2174,2026-08-10 16:46:36,2026-08-10 16:46:36,2026-08-10 16:46:36
215903,2561,UCHR6,COMPRA,490,324.9910,5.3141,2026-08-10 17:29:45,2026-08-10 17:29:45,2026-08-10 17:29:45
215904,2169,SVOZ4,COMPRA,440,57.6852,0.5913,2026-08-10 17:18:27,2026-08-10 17:18:27,2026-08-10 17:18:27
215905,1033,JUDG8,COMPRA,43,97.9873,3.2459,2026-08-10 14:04:29,2026-08-10 14:04:30,2026-08-10 14:04:30
215906,1859,RMRT1,COMPRA,100,95.2039,11.3407,2026-08-10 14:50:17,2026-08-10 14:50:17,2026-08-10 14:50:17
