id_transacao,id_conta,ticker,tipo_operacao,quantidade,preco_unitario,taxa_corretagem,data_operacao,created_at,updated_at
208924,2447,NQYT3,COMPRA,500,50.0778,3.9361,2026-08-06 15:00:46,2026-08-06 15:00:46,2026-08-06 15:00:46
208925,3232,IZTY4,COMPRA,5,25.1314,6.3012,2026-08-06 12:34:56,2026-08-06 12:34:58,2026-08-06 12:34:58
208926,1407,SUZL4,COMPRA,291,116.8914,1.2226,2026-08-06 16:41:11,2026-08-06 16:41:12,2026-08-06 16:41:12
208927,3238,WXFC8,COMPRA,240,76.3150,6.1451,2026-08-06 13:12:36,2026-08-06 13:12:37,2026-08-06 13:12:37
208928,1446,PZUP8,COMPRA,240,193.7169,5.8148,2026-08-06 11:34:46,2026-08-06 11:34:47,2026-08-06 11:34:47
208929,1954,HCLJ8,COMPRA,485,110.7737,0.1930,2026-08-06 11:50:03,2026-08-06 11:50:04,2026-08-06 11:50:04
208930,2405,LIEG8,COMPRA,50,91.5026,1.1365,2026-08-06 17:28:08,2026-08-06 17:28:10,2026-08-06 17:28:10
208931,3375,JIPR4,COMPRA,485,38.1385,3.7499,2026-08-06 12:29:53,2026-08-06 12:29:53,2026-08-06 12:29:53
208932,2315,OVUQ2,COMPRA,260,57.8471,8.1695,2026-08-06 13:23:45,2026-08-06 13:23:48,2026-08-06 13:23:48
208933,2453,AAUA7,COMPRA,260,143.5094,10.7718,2026-08-06 13:29:01,2026-08-06 13:29:03,2026-08-06 13:29:03
208934,1057,JDJG6,COMPRA,159,86.1096,3.5236,2026-08-06 16:28:52,2026-08-06 16:28:53,2026-08-06 16:28:53
208935,1456,IWFI1,COMPRA,145,149.4415,4.6281,2026-08-06 12:56:12,2026-08-06 12:56:14,2026-08-06 12:56:14
208936,2892,PBZM6,COMPRA,275,51.0171,3.8920,2026-08-06 12:19:37,2026-08-06 12:19:38,2026-08-06 12:19:38
208937,2503,DSFC9,COMPRA,305,458.1876,10.5297,2026-08-06 12:56:39,2026-08-06 12:56:41,2026-08-06 12:56:41
208938,2837,SGBG8,COMPRA,69,89.2457,9.4008,2026-08-06 13:09:27,2026-08-06 13:09:30,2026-08-06 13:09:30
208939,3512,SVOZ4,COMPRA,40,40.6283,0.0448,2026-08-06 13:36:17,2026-08-06 13:36:20,2026-08-06 13:36:20
208940,2220,WXQM6,COMPRA,160,45.8458,10.1793,2026-08-06 15:01:02,2026-08-06 15:01:04,2026-08-06 15:01:04
208941,2251,AYFQ2,COMPRA,185,11.8910,0.8479,2026-08-06 12:40:39,2026-08-06 12:40:41,2026-08-06 12:40:41
208942,2413,WXQM6,COMPRA,460,53.2613,11.8204,2026-08-06 14:36:04,2026-08-06 14:36:04,2026-08-06 14:36:04
208943,3408,DHRM5,COMPRA,195,306.1056,5.7832,2026-08-06 12:14:08,2026-08-06 12:14:11,2026-08-06 12:14:11
208944,2023,YOWA1,COMPRA,160,58.7098,1.1347,2026-08-06 12:57:25,2026-08-06 12:57:27,2026-08-06 12:57:27
208945,3511,JIPR4,COMPRA,153,38.5434,7.3114,2026-08-06 13:36:26,2026-08-06 13:36:27,2026-08-06 13:36:27
208946,2996,IWAK1,COMPRA,85,72.9987,10.5408,2026-08-06 13:35:46,2026-08-06 13:35:47,2026-08-06 13:35:47
208947,2008,SVOZ4,COMPRA,65,34.8847,11.8405,2026-08-06 16:45:54,2026-08-06 16:45:56,2026-08-06 16:45:56
208948,1562,HCZM2,COMPRA,215,417.3282,2.6965,2026-08-06 11:34:12,2026-08-06 11:34:13,2026-08-06 11:34:13
208949,3509,SUZL4,COMPRA,450,155.3441,8.5957,2026-08-06 13:17:08,2026-08-06 13:17:09,2026-08-06 13:17:09
208950,1308,SGBG8,COMPRA,315,64.6321,9.1625,2026-08-06 11:00:50,2026-08-06 11:00:51,2026-08-06 11:00:51
208951,1366,DEGN5,COMPRA,80,89.6222,4.4066,2026-08-06 13:00:20,2026-08-06 13:00:20,2026-08-06 13:00:20
208952,1864,SGBG8,COMPRA,380,74.1627,8.5060,2026-08-06 16:00:33,2026-08-06 16:00:34,2026-08-06 16:00:34
208953,2550,YOWA1,COMPRA,385,46.3125,3.2822,2026-08-06 17:07:54,2026-08-06 17:07:56,2026-08-06 17:07:56
208954,1256,TXHR8,COMPRA,95,100.8043,7.0066,2026-08-06 16:41:49,2026-08-06 16:41:52,2026-08-06 16:41:52
208955,2859,UYFJ9,VENDA,90,115.9130,6.8143,2026-08-06 14:31:53,2026-08-06 14:31:56,2026-08-06 14:31:56
208956,2171,RSBT4,COMPRA,496,494.9952,12.7900,2026-08-06 13:27:24,2026-08-06 13:27:26,2026-08-06 13:27:26
208957,1315,HCZM2,COMPRA,285,432.8459,2.2710,2026-08-06 16:29:51,2026-08-06 16:29:52,2026-08-06 16:29:52
208958,2954,ZAAS7,COMPRA,260,366.9376,2.6827,2026-08-06 10:29:45,2026-08-06 10:29:47,2026-08-06 10:29:47
208959,1766,DEGN5,COMPRA,287,84.8277,0.9612,2026-08-06 13:14:42,2026-08-06 13:14:43,2026-08-06 13:14:43
208960,3047,ENRZ2,COMPRA,55,76.7499,5.3701,2026-08-06 15:18:04,2026-08-06 15:18:06,2026-08-06 15:18:06
208961,1779,FRGH8,COMPRA,95,68.4214,11.5784,2026-08-06 14:56:38,2026-08-06 14:56:38,2026-08-06 14:56:38
208962,3109,SGBG8,COMPRA,125,76.9839,8.0138,2026-08-06 16:18:55,2026-08-06 16:18:56,2026-08-06 16:18:56
208963,1581,NYGT6,COMPRA,490,110.3140,8.4100,2026-08-06 10:08:45,2026-08-06 10:08:48,2026-08-06 10:08:48
208964,1400,HJRH5,COMPRA,415,140.2343,0.8609,2026-08-06 15:46:37,2026-08-06 15:46:40,2026-08-06 15:46:40
208965,1310,HCLJ8,COMPRA,160,135.5427,9.8480,2026-08-06 15:19:34,2026-08-06 15:19:35,2026-08-06 15:19:35
208966,2285,YFAH5,COMPRA,105,133.1872,8.3007,2026-08-06 17:08:30,2026-08-06 17:08:32,2026-08-06 17:08:32
208967,2909,GAKD5,COMPRA,472,293.1841,5.6191,2026-08-06 13:02:40,2026-08-06 13:02:40,2026-08-06 13:02:40
208968,1942,KFSY2,COMPRA,255,127.9558,10.0106,2026-08-06 15:53:59,2026-08-06 15:54:00,2026-08-06 15:54:00
208969,1163,XLZM9,COMPRA,70,42.7916,8.4120,2026-08-06 16:49:55,2026-08-06 16:49:55,2026-08-06 16:49:55
208970,2040,YFAH5,COMPRA,470,188.4189,3.7427,2026-08-06 10:42:43,2026-08-06 10:42:46,2026-08-06 10:42:46
208971,2873,QYBV3,COMPRA,450,77.3145,10.5924,2026-08-06 16:34:08,2026-08-06 16:34:10,2026-08-06 16:34:10
208972,2729,RMRT1,COMPRA,380,106.7571,10.6404,2026-08-06 10:30:22,2026-08-06 10:30:22,2026-08-06 10:30:22
208973,2843,QQQS1,COMPRA,15,27.7565,2.1839,2026-08-06 16:23:02,2026-08-06 16:23:05,2026-08-06 16:23:05
208974,1266,TTHO3,COMPRA,85,37.3602,1.6131,2026-08-06 17:03:06,2026-08-06 17:03:08,2026-08-06 17:03:08
208975,1253,MCMT2,COMPRA,175,105.0481,10.4229,2026-08-06 12:24:16,2026-08-06 12:24:17,2026-08-06 12:24:17
208976,3229,UQJU7,COMPRA,155,81.5200,0.1970,2026-08-06 17:15:53,2026-08-06 17:15:56,2026-08-06 17:15:56
208977,2725,FIUW1,COMPRA,45,121.2056,9.4606,2026-08-06 14:12:53,2026-08-06 14:12:53,2026-08-06 14:12:53
208978,1760,SVOZ4,COMPRA,229,42.8814,5.0138,2026-08-06 13:16:28,2026-08-06 13:16:29,2026-08-06 13:16:29
208979,2928,IWFI1,COMPRA,385,192.7165,9.6920,2026-08-06 15:00:04,2026-08-06 15:00:06,2026-08-06 15:00:06
208980,1079,SGBG8,COMPRA,199,92.1042,3.2662,2026-08-06 12:42:52,2026-08-06 12:42:52,2026-08-06 12:42:52
208981,3442,RDOA3,COMPRA,145,110.5222,7.7560,2026-08-06 10:22:42,2026-08-06 10:22:45,2026-08-06 10:22:45
208982,2900,NWGB4,COMPRA,75,142.0959,1.4018,2026-08-06 14:43:46,2026-08-06 14:43:48,2026-08-06 14:43:48
208983,2468,ECQD7,COMPRA,247,101.8213,10.9121,2026-08-06 13:21:51,2026-08-06 13:21:51,2026-08-06 13:21:51
208984,1174,ZHTL2,COMPRA,265,63.6335,6.0822,2026-08-06 13:45:14,2026-08-06 13:45:17,2026-08-06 13:45:17
208985,2289,NQYT3,COMPRA,471,50.2956,12.7134,2026-08-06 10:25:26,2026-08-06 10:25:27,2026-08-06 10:25:27
208986,1267,KQEO3,COMPRA,370,82.7363,2.2740,2026-08-06 11:04:50,2026-08-06 11:04:50,2026-08-06 11:04:50
208987,1661,NHYK8,COMPRA,465,84.0200,1.7109,2026-08-06 15:19:09,2026-08-06 15:19:12,2026-08-06 15:19:12
208988,3304,QQQS1,COMPRA,375,18.5972,11.9056,2026-08-06 11:16:37,2026-08-06 11:16:38,2026-08-06 11:16:38
208989,2296,NYGT6,COMPRA,1,119.6592,6.5862,2026-08-06 12:03:00,2026-08-06 12:03:03,2026-08-06 12:03:03
208990,1215,ACSV1,COMPRA,370,122.6369,11.8923,2026-08-06 12:25:04,2026-08-06 12:25:05,2026-08-06 12:25:05
208991,1149,UYFJ9,COMPRA,65,111.9445,3.3521,2026-08-06 16:56:51,2026-08-06 16:56:54,2026-08-06 16:56:54
208992,2302,JDJG6,COMPRA,95,62.8532,9.8972,2026-08-06 14:13:20,2026-08-06 14:13:22,2026-08-06 14:13:22
208993,2937,YCCK8,COMPRA,43,319.8652,3.0154,2026-08-06 10:36:28,2026-08-06 10:36:31,2026-08-06 10:36:31
208994,2270,UFIU3,VENDA,160,96.3751,4.5481,2026-08-06 15:06:15,2026-08-06 15:06:18,2026-08-06 15:06:18
208995,1068,ZFBT3,COMPRA,105,120.9700,9.6614,2026-08-06 14:59:20,2026-08-06 14:59:22,2026-08-06 14:59:22
208996,2719,DSFC9,COMPRA,185,467.0627,12.5852,2026-08-06 12:08:53,2026-08-06 12:08:56,2026-08-06 12:08:56
208997,3080,LGKU6,COMPRA,190,62.3067,10.0228,2026-08-06 12:44:24,2026-08-06 12:44:24,2026-08-06 12:44:24
208998,2008,RDOA3,COMPRA,40,95.9576,6.8384,2026-08-06 16:24:07,2026-08-06 16:24:10,2026-08-06 16:24:10
208999,1874,IZTY4,COMPRA,165,35.8820,12.3791,2026-08-06 17:29:57,2026-08-06 17:29:58,2026-08-06 17:29:58
209000,2477,UQIQ7,COMPRA,197,89.0059,6.2421,2026-08-06 12:21:04,2026-08-06 12:21:05,2026-08-06 12:21:05
209001,2041,AAWB3,COMPRA,265,175.4862,10.4144,2026-08-06 12:43:01,2026-08-06 12:43:03,2026-08-06 12:43:03
209002,2544,ZAAS7,COMPRA,425,374.7660,2.6859,2026-08-06 15:31:38,2026-08-06 15:31:39,2026-08-06 15:31:39
209003,1220,WHMT3,COMPRA,179,121.4383,0.6761,2026-08-06 10:22:06,2026-08-06 10:22:06,2026-08-06 10:22:06
209004,1474,JIPR4,COMPRA,470,26.5685,7.0231,2026-08-06 12:45:00,2026-08-06 12:45:02,2026-08-06 12:45:02
209005,2081,JJVW6,COMPRA,210,107.0319,2.8843,2026-08-06 11:47:22,2026-08-06 11:47:22,2026-08-06 11:47:22
209006,1143,LQML9,COMPRA,322,129.6808,4.1967,2026-08-06 16:43:26,2026-08-06 16:43:28,2026-08-06 16:43:28
209007,2205,FRGH8,COMPRA,235,62.2653,10.6772,2026-08-06 12:33:38,2026-08-06 12:33:39,2026-08-06 12:33:39
209008,1823,XAVL3,COMPRA,195,150.6498,4.5069,2026-08-06 11:39:06,2026-08-06 11:39:09,2026-08-06 11:39:09
209009,1133,UCHR6,COMPRA,220,452.5446,12.8701,2026-08-06 12:40:22,2026-08-06 12:40:24,2026-08-06 12:40:24
209010,3188,RDOA3,COMPRA,65,115.1752,4.8479,2026-08-06 10:55:10,2026-08-06 10:55:13,2026-08-06 10:55:13
209011,1365,FIUW1,COMPRA,45,91.7974,9.8144,2026-08-06 14:19:05,2026-08-06 14:19:05,2026-08-06 14:19:05
209012,1862,UCHR6,COMPRA,490,363.2572,5.8074,2026-08-06 15:58:23,2026-08-06 15:58:23,2026-08-06 15:58:23
209013,3442,AAUA7,COMPRA,170,121.4127,5.9311,2026-08-06 14:52:29,2026-08-06 14:52:29,2026-08-06 14:52:29
209014,1611,RFNS7,COMPRA,35,94.7687,2.9995,2026-08-06 10:44:38,2026-08-06 10:44:40,2026-08-06 10:44:40
209015,1390,IWAK1,COMPRA,190,66.6666,1.3540,2026-08-06 11:03:43,2026-08-06 11:03:46,2026-08-06 11:03:46
209016,2441,MCMT2,COMPRA,160,89.9185,0.4999,2026-08-06 10:20:07,2026-08-06 10:20:09,2026-08-06 10:20:09
209017,1261,QEUC2,COMPRA,220,132.9678,1.4353,2026-08-06 10:19:14,2026-08-06 10:19:14,2026-08-06 10:19:14
209018,1292,MCMT2,COMPRA,305,111.3241,10.2118,2026-08-06 12:43:08,2026-08-06 12:43:10,2026-08-06 12:43:10
209019,2292,QHFL8,COMPRA,155,126.8357,5.3913,2026-08-06 10:54:54,2026-08-06 10:54:56,2026-08-06 10:54:56
209020,2327,QATW7,COMPRA,306,55.6023,12.7781,2026-08-06 17:12:10,2026-08-06 17:12:11,2026-08-06 17:12:11
209021,2637,PSEN6,COMPRA,175,190.0281,8.1866,2026-08-06 10:05:13,2026-08-06 10:05:14,2026-08-06 10:05:14
209022,1017,UCHR6,COMPRA,490,494.2135,12.5599,2026-08-06 15:46:29,2026-08-06 15:46:29,2026-08-06 15:46:29
209023,2220,NQYT3,COMPRA,115,46.2189,5.2596,2026-08-06 11:52:56,2026-08-06 11:52:56,2026-08-06 11:52:56
209024,2256,IZTY4,COMPRA,235,26.1822,8.0579,2026-08-06 16:16:48,2026-08-06 16:16:48,2026-08-06 16:16:48
209025,2197,QATW7,COMPRA,50,40.8465,4.6269,2026-08-06 12:37:19,2026-08-06 12:37:20,2026-08-06 12:37:20
209026,2049,OXVD8,COMPRA,135,71.5908,11.3212,2026-08-06 16:00:20,2026-08-06 16:00:23,2026-08-06 16:00:23
209027,3345,ENRZ2,COMPRA,427,107.7400,11.6867,2026-08-06 15:31:03,2026-08-06 15:31:05,2026-08-06 15:31:05
209028,1682,LIEG8,COMPRA,80,73.6512,11.2314,2026-08-06 14:35:04,2026-08-06 14:35:05,2026-08-06 14:35:05
209029,1055,TXHR8,COMPRA,310,104.6871,3.2845,2026-08-06 14:55:11,2026-08-06 14:55:12,2026-08-06 14:55:12
209030,1964,OVYL9,COMPRA,198,91.1390,2.5859,2026-08-06 10:44:10,2026-08-06 10:44:11,2026-08-06 10:44:11
209031,2757,OVYL9,COMPRA,400,77.4968,0.6719,2026-08-06 16:53:02,2026-08-06 16:53:03,2026-08-06 16:53:03
209032,1917,UYFJ9,COMPRA,125,84.1698,0.9672,2026-08-06 10:17:27,2026-08-06 10:17:28,2026-08-06 10:17:28
209033,2887,UQJU7,COMPRA,350,66.3686,0.5494,2026-08-06 11:17:24,2026-08-06 11:17:24,2026-08-06 11:17:24
209034,2238,JIPA6,COMPRA,390,37.6631,5.9709,2026-08-06 12:41:30,2026-08-06 12:41:32,2026-08-06 12:41:32
209035,2903,AAUA7,COMPRA,180,111.8055,11.1080,2026-08-06 13:08:27,2026-08-06 13:08:27,2026-08-06 13:08:27
209036,2063,TVCE9,COMPRA,330,58.9021,10.1984,2026-08-06 12:58:33,2026-08-06 12:58:35,2026-08-06 12:58:35
209037,3322,RYPL6,COMPRA,425,99.0860,4.8942,2026-08-06 15:58:55,2026-08-06 15:58:56,2026-08-06 15:58:56
209038,3238,SUZL4,COMPRA,365,121.0799,6.2980,2026-08-06 10:21:47,2026-08-06 10:21:49,2026-08-06 10:21:49
209039,2754,LCCH9,COMPRA,159,9.5002,2.4763,2026-08-06 12:16:16,2026-08-06 12:16:16,2026-08-06 12:16:16
209040,1626,IWFI1,VENDA,35,181.4767,0.6303,2026-08-06 12:12:07,2026-08-06 12:12:10,2026-08-06 12:12:10
209041,1743,IWAK1,COMPRA,160,80.3773,4.7328,2026-08-06 14:31:07,2026-08-06 14:31:09,2026-08-06 14:31:09
209042,3425,IPXK2,COMPRA,140,320.0824,4.6024,2026-08-06 12:40:06,2026-08-06 12:40:08,2026-08-06 12:40:08
209043,2022,PZUP8,COMPRA,105,183.8798,0.4055,2026-08-06 14:10:12,2026-08-06 14:10:14,2026-08-06 14:10:14
209044,1768,QHFL8,COMPRA,171,124.1863,0.4379,2026-08-06 14:18:24,2026-08-06 14:18:27,2026-08-06 14:18:27
209045,2867,WMQZ6,COMPRA,155,88.8010,3.1042,2026-08-06 10:42:50,2026-08-06 10:42:53,2026-08-06 10:42:53
209046,3132,WXFC8,COMPRA,115,89.9979,9.2598,2026-08-06 13:37:02,2026-08-06 13:37:05,2026-08-06 13:37:05
209047,3333,UQIQ7,COMPRA,480,63.1825,7.8056,2026-08-06 13:14:22,2026-08-06 13:14:25,2026-08-06 13:14:25
209048,2739,AYFQ2,COMPRA,386,13.8950,7.6279,2026-08-06 16:21:12,2026-08-06 16:21:12,2026-08-06 16:21:12
209049,2739,HJRH5,COMPRA,335,128.0500,0.1259,2026-08-06 15:26:03,2026-08-06 15:26:03,2026-08-06 15:26:03
209050,1311,ZFBT3,COMPRA,245,105.5320,11.2593,2026-08-06 16:37:02,2026-08-06 16:37:05,2026-08-06 16:37:05
209051,1860,RSBT4,COMPRA,30,347.0431,3.6442,2026-08-06 13:07:24,2026-08-06 13:07:25,2026-08-06 13:07:25
209052,1009,OEQA8,COMPRA,240,420.4260,1.8153,2026-08-06 13:25:31,2026-08-06 13:25:33,2026-08-06 13:25:33
209053,1675,RDOA3,VENDA,20,100.5572,9.9087,2026-08-06 12:59:28,2026-08-06 12:59:31,2026-08-06 12:59:31
209054,1569,AAUA7,COMPRA,210,122.5384,2.3850,2026-08-06 13:34:43,2026-08-06 13:34:45,2026-08-06 13:34:45
209055,2773,DQSN6,COMPRA,278,155.6196,1.8654,2026-08-06 16:49:03,2026-08-06 16:49:06,2026-08-06 16:49:06
209056,3068,EEYY9,COMPRA,475,161.2419,4.6744,2026-08-06 15:59:35,2026-08-06 15:59:35,2026-08-06 15:59:35
209057,3070,TBWG2,VENDA,485,94.1421,5.3339,2026-08-06 12:30:33,2026-08-06 12:30:35,2026-08-06 12:30:35
209058,2657,XAVL3,COMPRA,280,191.3984,9.1488,2026-08-06 16:03:06,2026-08-06 16:03:09,2026-08-06 16:03:09
209059,3094,ERTC4,COMPRA,320,38.6909,0.0209,2026-08-06 15:26:23,2026-08-06 15:26:24,2026-08-06 15:26:24
209060,2049,ACSV1,COMPRA,225,107.6992,7.9723,2026-08-06 10:38:46,2026-08-06 10:38:47,2026-08-06 10:38:47
209061,2651,KHGP6,COMPRA,395,100.8677,1.2945,2026-08-06 16:33:44,2026-08-06 16:33:44,2026-08-06 16:33:44
209062,3054,CQJZ4,COMPRA,235,104.1266,10.1967,2026-08-06 14:16:38,2026-08-06 14:16:41,2026-08-06 14:16:41
209063,2965,XOVY4,VENDA,165,108.0495,12.3692,2026-08-06 16:01:59,2026-08-06 16:01:59,2026-08-06 16:01:59
209064,2025,AYFQ2,COMPRA,295,10.0140,2.6058,2026-08-06 13:04:00,2026-08-06 13:04:00,2026-08-06 13:04:00
209065,2245,PQUT9,COMPRA,30,87.5679,8.3045,2026-08-06 13:27:59,2026-08-06 13:28:00,2026-08-06 13:28:00
209066,1470,ENRZ2,COMPRA,95,106.1584,5.8199,2026-08-06 15:51:42,2026-08-06 15:51:44,2026-08-06 15:51:44
209067,3447,ERTC4,COMPRA,295,49.0591,11.1349,2026-08-06 15:10:27,2026-08-06 15:10:27,2026-08-06 15:10:27
209068,1636,XTVW5,COMPRA,484,92.5579,0.4805,2026-08-06 15:20:13,2026-08-06 15:20:13,2026-08-06 15:20:13
209069,1019,BSDJ7,COMPRA,30,292.5817,6.6608,2026-08-06 14:38:19,2026-08-06 14:38:20,2026-08-06 14:38:20
209070,2161,JIPR4,COMPRA,255,34.5438,10.0967,2026-08-06 16:50:08,2026-08-06 16:50:09,2026-08-06 16:50:09
209071,2103,ZFBT3,COMPRA,40,84.3281,6.7489,2026-08-06 15:07:36,2026-08-06 15:07:38,2026-08-06 15:07:38
209072,2952,FIUW1,COMPRA,90,92.2284,3.4728,2026-08-06 12:38:54,2026-08-06 12:38:57,2026-08-06 12:38:57
209073,1733,UFMA7,COMPRA,10,196.9506,1.7718,2026-08-06 14:42:27,2026-08-06 14:42:28,2026-08-06 14:42:28
209074,2581,AYFQ2,COMPRA,415,10.8171,1.3825,2026-08-06 15:31:49,2026-08-06 15:31:50,2026-08-06 15:31:50
209075,1740,ECQD7,COMPRA,445,82.5581,9.9643,2026-08-06 10:54:17,2026-08-06 10:54:18,2026-08-06 10:54:18
