id_transacao,id_conta,ticker,tipo_operacao,quantidade,preco_unitario,taxa_corretagem,data_operacao,created_at,updated_at
220835,2373,XOVY4,COMPRA,115,99.2475,1.0707,2026-08-12 16:45:06,2026-08-12 16:45:06,2026-08-12 16:45:06
220836,2801,BSDJ7,COMPRA,125,238.2912,10.0176,2026-08-12 13:37:30,2026-08-12 13:37:33,2026-08-12 13:37:33
220837,1767,OEQA8,COMPRA,345,493.8104,2.6645,2026-08-12 10:44:15,2026-08-12 10:44:15,2026-08-12 10:44:15
220838,1665,TVCE9,COMPRA,345,82.2878,3.9362,2026-08-12 11:08:34,2026-08-12 11:08:37,2026-08-12 11:08:37
220839,2615,JJVW6,COMPRA,244,110.7616,10.1583,2026-08-12 13:06:26,2026-08-12 13:06:29,2026-08-12 13:06:29
220840,1113,XAVL3,COMPRA,15,192.4656,10.6834,2026-08-12 15:21:28,2026-08-12 15:21:29,2026-08-12 15:21:29
220841,2675,ICSU4,COMPRA,449,126.2103,7.1211,2026-08-12 12:46:08,2026-08-12 12:46:08,2026-08-12 12:46:08
220842,2151,JIPR4,COMPRA,205,26.6910,1.0647,2026-08-12 11:28:10,2026-08-12 11:28:13,2026-08-12 11:28:13
220843,3055,NREP8,COMPRA,100,121.0035,5.5691,2026-08-12 17:27:35,2026-08-12 17:27:38,2026-08-12 17:27:38
220844,1112,IZTY4,VENDA,25,38.6314,3.7245,2026-08-12 15:36:52,2026-08-12 15:36:53,2026-08-12 15:36:53
220845,3407,MJDL9,COMPRA,410,43.1659,3.8427,2026-08-12 10:41:49,2026-08-12 10:41:52,2026-08-12 10:41:52
220846,2908,UCHR6,VENDA,370,372.9573,2.3993,2026-08-12 17:21:14,2026-08-12 17:21:14,2026-08-12 17:21:14
220847,2761,UYFJ9,COMPRA,465,72.5486,2.7608,2026-08-12 12:05:43,2026-08-12 12:05:44,2026-08-12 12:05:44
220848,2129,QQQS1,COMPRA,470,20.4860,10.2343,2026-08-12 11:49:31,2026-08-12 11:49:34,2026-08-12 11:49:34
220849,2087,NWGB4,COMPRA,233,118.4840,8.6393,2026-08-12 15:41:09,2026-08-12 15:41:12,2026-08-12 15:41:12
220850,3487,ZAAS7,COMPRA,60,467.8463,3.6379,2026-08-12 12:12:34,2026-08-12 12:12:34,2026-08-12 12:12:34
220851,1401,FYZB6,COMPRA,335,76.2375,4.3172,2026-08-12 14:27:31,2026-08-12 14:27:31,2026-08-12 14:27:31
220852,3060,ECQD7,COMPRA,47,70.6277,9.3092,2026-08-12 12:14:32,2026-08-12 12:14:35,2026-08-12 12:14:35
220853,1559,EEYY9,COMPRA,100,176.7304,9.8400,2026-08-12 13:49:46,2026-08-12 13:49:48,2026-08-12 13:49:48
220854,3400,YBZA3,COMPRA,220,21.0486,11.5758,2026-08-12 12:23:50,2026-08-12 12:23:52,2026-08-12 12:23:52
220855,2969,AAWB3,COMPRA,275,204.3503,10.8658,2026-08-12 16:30:13,2026-08-12 16:30:16,2026-08-12 16:30:16
220856,1972,ZHTL2,COMPRA,215,74.0118,5.6496,2026-08-12 17:11:05,2026-08-12 17:11:07,2026-08-12 17:11:07
220857,1673,MJDL9,COMPRA,435,33.2768,5.9842,2026-08-12 10:37:20,2026-08-12 10:37:20,2026-08-12 10:37:20
220858,2128,MCHX2,COMPRA,440,85.6193,0.7604,2026-08-12 14:53:54,2026-08-12 14:53:55,2026-08-12 14:53:55
220859,1240,KHGP6,COMPRA,390,111.4430,1.2745,2026-08-12 13:48:14,2026-08-12 13:48:15,2026-08-12 13:48:15
220860,3516,RHXV4,COMPRA,1,68.5124,10.8384,2026-08-12 12:05:45,2026-08-12 12:05:47,2026-08-12 12:05:47
220861,1397,DFGR7,COMPRA,20,106.0350,4.7779,2026-08-12 14:25:13,2026-08-12 14:25:16,2026-08-12 14:25:16
220862,3369,DFGR7,COMPRA,395,83.9144,5.8095,2026-08-12 13:01:52,2026-08-12 13:01:53,2026-08-12 13:01:53
220863,1605,WXFC8,COMPRA,445,84.7799,3.0906,2026-08-12 11:02:05,2026-08-12 11:02:06,2026-08-12 11:02:06
220864,3408,NPEM3,COMPRA,170,84.5685,6.1860,2026-08-12 13:48:24,2026-08-12 13:48:25,2026-08-12 13:48:25
220865,1141,TBWG2,COMPRA,265,74.3063,12.3886,2026-08-12 14:18:23,2026-08-12 14:18:24,2026-08-12 14:18:24
220866,1529,UFIU3,COMPRA,220,83.2662,5.2108,2026-08-12 12:42:57,2026-08-12 12:42:57,2026-08-12 12:42:57
220867,2089,AAWB3,COMPRA,320,171.3253,7.8754,2026-08-12 16:42:54,2026-08-12 16:42:57,2026-08-12 16:42:57
220868,2550,CQJZ4,COMPRA,170,91.8342,,2026-08-12 11:46:49,2026-08-12 11:46:49,2026-08-12 11:46:49
220869,3527,XOVY4,COMPRA,118,86.3520,9.1906,2026-08-12 11:19:41,2026-08-12 11:19:43,2026-08-12 11:19:43
220870,3370,AAWB3,COMPRA,485,174.8726,5.5517,2026-08-12 10:44:05,2026-08-12 10:44:05,2026-08-12 10:44:05
220871,1189,MOLF3,COMPRA,180,64.4029,5.2413,2026-08-12 13:25:58,2026-08-12 13:25:58,2026-08-12 13:25:58
220872,1309,NGIU9,COMPRA,500,83.1535,11.2005,2026-08-12 10:20:14,2026-08-12 10:20:17,2026-08-12 10:20:17
220873,2428,NUJZ2,COMPRA,450,27.0096,1.1041,2026-08-12 11:00:21,2026-08-12 11:00:21,2026-08-12 11:00:21
220874,2634,WHMT3,COMPRA,190,118.7070,6.6519,2026-08-12 15:18:16,2026-08-12 15:18:16,2026-08-12 15:18:16
220875,2950,FYZB6,COMPRA,50,83.5838,0.0493,2026-08-12 15:13:19,2026-08-12 15:13:19,2026-08-12 15:13:19
220876,1288,KQEO3,COMPRA,365,83.2684,3.4300,2026-08-12 16:26:37,2026-08-12 16:26:38,2026-08-12 16:26:38
220877,3466,OVUQ2,COMPRA,385,44.1508,3.4498,2026-08-12 10:57:16,2026-08-12 10:57:19,2026-08-12 10:57:19
220878,3141,XTVW5,COMPRA,80,116.5070,2.7714,2026-08-12 14:33:21,2026-08-12 14:33:24,2026-08-12 14:33:24
220879,3356,NAOF3,COMPRA,490,77.2408,10.3972,2026-08-12 10:29:49,2026-08-12 10:29:49,2026-08-12 10:29:49
220880,2008,YBZA3,COMPRA,170,20.5318,11.9382,2026-08-12 10:34:26,2026-08-12 10:34:28,2026-08-12 10:34:28
220881,2171,WMQZ6,COMPRA,289,70.1376,11.8244,2026-08-12 11:16:04,2026-08-12 11:16:05,2026-08-12 11:16:05
220882,3303,GAKD5,COMPRA,175,310.2129,6.7214,2026-08-12 14:18:05,2026-08-12 14:18:08,2026-08-12 14:18:08
220883,2223,UVEY5,COMPRA,454,71.8362,5.3606,2026-08-12 15:34:17,2026-08-12 15:34:20,2026-08-12 15:34:20
220884,1591,ENRZ2,COMPRA,305,114.7445,8.2439,2026-08-12 14:13:18,2026-08-12 14:13:20,2026-08-12 14:13:20
220885,2363,DGBT6,COMPRA,60,83.8653,6.0683,2026-08-12 16:31:22,2026-08-12 16:31:25,2026-08-12 16:31:25
220886,1921,NPEM3,COMPRA,350,76.7863,3.4198,2026-08-12 13:59:37,2026-08-12 13:59:38,2026-08-12 13:59:38
220887,1538,AAWB3,COMPRA,455,209.8922,7.8747,2026-08-12 14:38:47,2026-08-12 14:38:49,2026-08-12 14:38:49
220888,1525,AAUA7,COMPRA,250,117.7608,5.1433,2026-08-12 10:20:59,2026-08-12 10:21:01,2026-08-12 10:21:01
220889,1754,JJVW6,COMPRA,330,143.1231,12.2929,2026-08-12 14:16:15,2026-08-12 14:16:18,2026-08-12 14:16:18
220890,1157,NYGT6,COMPRA,275,130.8517,11.8714,2026-08-12 16:26:29,2026-08-12 16:26:31,2026-08-12 16:26:31
220891,2324,MOLF3,COMPRA,330,39.9478,11.0002,2026-08-12 14:09:15,2026-08-12 14:09:15,2026-08-12 14:09:15
220892,3409,CQIL9,VENDA,149,36.5553,4.1964,2026-08-12 14:53:45,2026-08-12 14:53:47,2026-08-12 14:53:47
220893,2467,JUDG8,COMPRA,135,86.8863,0.1266,2026-08-12 13:18:26,2026-08-12 13:18:28,2026-08-12 13:18:28
220894,1009,NQYT3,COMPRA,110,55.8075,1.1645,2026-08-12 15:55:03,2026-08-12 15:55:06,2026-08-12 15:55:06
220895,2311,AAUA7,COMPRA,270,163.0620,11.5868,2026-08-12 11:48:03,2026-08-12 11:48:04,2026-08-12 11:48:04
220896,3513,QTDZ2,COMPRA,470,44.8438,1.3374,2026-08-12 14:19:32,2026-08-12 14:19:33,2026-08-12 14:19:33
220897,3317,JJVW6,COMPRA,495,110.0204,11.8232,2026-08-12 17:20:25,2026-08-12 17:20:26,2026-08-12 17:20:26
220898,2856,DSFC9,COMPRA,305,381.4862,3.7354,2026-08-12 10:51:26,2026-08-12 10:51:26,2026-08-12 10:51:26
220899,2739,AAWB3,COMPRA,55,164.0486,8.4987,2026-08-12 15:13:14,2026-08-12 15:13:15,2026-08-12 15:13:15
220900,3129,XAVL3,COMPRA,390,170.2052,5.9609,2026-08-12 13:17:34,2026-08-12 13:17:34,2026-08-12 13:17:34
220901,2728,NHYK8,VENDA,120,63.1439,11.9678,2026-08-12 17:17:41,2026-08-12 17:17:42,2026-08-12 17:17:42
220902,2195,RMRT1,COMPRA,140,124.6285,11.7544,2026-08-12 16:32:07,2026-08-12 16:32:09,2026-08-12 16:32:09
220903,1655,EEYY9,COMPRA,475,160.7174,12.5262,2026-08-12 13:22:34,2026-08-12 13:22:34,2026-08-12 13:22:34
220904,2030,XTVW5,COMPRA,380,108.3636,5.7609,2026-08-12 15:18:15,2026-08-12 15:18:16,2026-08-12 15:18:16
220905,2604,YRWH3,COMPRA,390,218.1483,1.6745,2026-08-12 12:53:04,2026-08-12 12:53:04,2026-08-12 12:53:04
220906,2257,NYGT6,COMPRA,30,94.8066,8.9010,2026-08-12 12:08:03,2026-08-12 12:08:03,2026-08-12 12:08:03
220907,1550,ZHTL2,COMPRA,455,77.4019,4.7128,2026-08-12 13:18:44,2026-08-12 13:18:46,2026-08-12 13:18:46
220908,3016,RDOA3,COMPRA,355,110.2762,9.8836,2026-08-12 17:19:17,2026-08-12 17:19:19,2026-08-12 17:19:19
220909,1035,XOVY4,COMPRA,7,110.7500,3.4993,2026-08-12 15:36:14,2026-08-12 15:36:16,2026-08-12 15:36:16
220910,3278,XLZM9,COMPRA,310,46.5201,7.9236,2026-08-12 12:15:35,2026-08-12 12:15:38,2026-08-12 12:15:38
220911,3484,TBWG2,COMPRA,285,64.3493,1.6994,2026-08-12 13:02:55,2026-08-12 13:02:57,2026-08-12 13:02:57
220912,3083,PBZM6,COMPRA,245,49.3476,11.4299,2026-08-12 11:33:47,2026-08-12 11:33:49,2026-08-12 11:33:49
220913,2560,IZTY4,COMPRA,252,37.9673,12.2773,2026-08-12 16:09:45,2026-08-12 16:09:48,2026-08-12 16:09:48
220914,3303,LQML9,COMPRA,15,134.6396,8.6450,2026-08-12 13:09:39,2026-08-12 13:09:40,2026-08-12 13:09:40
220915,1864,IPXK2,COMPRA,496,238.5682,2.8312,2026-08-12 10:45:07,2026-08-12 10:45:08,2026-08-12 10:45:08
220916,1138,AAWB3,COMPRA,60,186.0090,6.4629,2026-08-12 10:52:39,2026-08-12 10:52:40,2026-08-12 10:52:40
220917,1033,SUZL4,COMPRA,240,123.1917,7.9954,2026-08-12 11:26:24,2026-08-12 11:26:25,2026-08-12 11:26:25
220918,1097,TXHR8,COMPRA,450,70.2997,8.1419,2026-08-12 16:47:04,2026-08-12 16:47:05,2026-08-12 16:47:05
220919,3071,RFNS7,COMPRA,470,103.3507,10.5783,2026-08-12 12:37:59,2026-08-12 12:38:00,2026-08-12 12:38:00
220920,3480,VLEB3,COMPRA,111,454.4659,4.0085,2026-08-12 14:29:03,2026-08-12 14:29:05,2026-08-12 14:29:05
220921,2747,UCHR6,COMPRA,335,439.1040,11.3397,2026-08-12 14:11:12,2026-08-12 14:11:12,2026-08-12 14:11:12
220922,1128,YOWA1,COMPRA,320,63.7760,7.1360,2026-08-12 16:07:32,2026-08-12 16:07:35,2026-08-12 16:07:35
220923,1633,NYGT6,COMPRA,490,87.9977,2.5474,2026-08-12 14:56:15,2026-08-12 14:56:18,2026-08-12 14:56:18
220924,1895,UVEY5,COMPRA,30,66.4720,3.6376,2026-08-12 15:48:19,2026-08-12 15:48:22,2026-08-12 15:48:22
220925,1965,NPEM3,COMPRA,375,106.2196,3.4990,2026-08-12 10:12:12,2026-08-12 10:12:14,2026-08-12 10:12:14
220926,2462,WXFC8,COMPRA,290,106.5886,11.9390,2026-08-12 12:51:29,2026-08-12 12:51:30,2026-08-12 12:51:30
220927,1998,BSDJ7,COMPRA,395,190.0689,10.6009,2026-08-12 14:36:09,2026-08-12 14:36:10,2026-08-12 14:36:10
220928,2074,GKQC5,COMPRA,10,101.6424,10.2386,2026-08-12 10:09:42,2026-08-12 10:09:44,2026-08-12 10:09:44
220929,2143,NAOF3,COMPRA,195,81.0061,0.0126,2026-08-12 12:52:18,2026-08-12 12:52:19,2026-08-12 12:52:19
220930,2030,JUDG8,COMPRA,85,82.6103,2.3059,2026-08-12 14:33:17,2026-08-12 14:33:18,2026-08-12 14:33:18
220931,2058,SRDU1,COMPRA,368,101.9535,6.1367,2026-08-12 14:54:02,2026-08-12 14:54:05,2026-08-12 14:54:05
220932,2443,RYPL6,COMPRA,200,100.0202,0.1161,2026-08-12 11:25:45,2026-08-12 11:25:45,2026-08-12 11:25:45
220933,1722,AAWB3,COMPRA,210,194.6000,7.1276,2026-08-12 14:02:54,2026-08-12 14:02:57,2026-08-12 14:02:57
220934,3225,DGBT6,VENDA,150,75.9540,4.8084,2026-08-12 12:27:58,2026-08-12 12:28:00,2026-08-12 12:28:00
220935,1155,RDOA3,COMPRA,375,72.2593,7.9849,2026-08-12 12:38:23,2026-08-12 12:38:25,2026-08-12 12:38:25
220936,3124,AAUA7,COMPRA,380,108.6931,2.2813,2026-08-12 11:50:51,2026-08-12 11:50:52,2026-08-12 11:50:52
220937,3086,LGKU6,COMPRA,255,63.6701,12.5932,2026-08-12 13:14:33,2026-08-12 13:14:35,2026-08-12 13:14:35
220938,1576,BGNM6,COMPRA,470,102.5967,11.1573,2026-08-12 10:48:58,2026-08-12 10:48:58,2026-08-12 10:48:58
220939,3192,JIPA6,COMPRA,110,34.2027,7.2809,2026-08-12 12:27:00,2026-08-12 12:27:03,2026-08-12 12:27:03
220940,1249,FIUW1,COMPRA,340,130.5479,12.5091,2026-08-12 15:19:31,2026-08-12 15:19:31,2026-08-12 15:19:31
220941,2025,AYFQ2,COMPRA,325,9.3547,0.5383,2026-08-12 16:48:38,2026-08-12 16:48:39,2026-08-12 16:48:39
220942,1379,GKQC5,COMPRA,478,147.3636,11.2142,2026-08-12 11:26:31,2026-08-12 11:26:31,2026-08-12 11:26:31
220943,3085,WXQM6,COMPRA,120,60.6923,3.1948,2026-08-12 10:08:14,2026-08-12 10:08:16,2026-08-12 10:08:16
220944,2543,IZTY4,COMPRA,80,38.0003,2.3614,2026-08-12 12:32:48,2026-08-12 12:32:51,2026-08-12 12:32:51
220945,2607,OXVD8,COMPRA,105,80.7626,1.8517,2026-08-12 13:23:19,2026-08-12 13:23:22,2026-08-12 13:23:22
220946,3477,NYGT6,COMPRA,201,132.8795,0.1147,2026-08-12 15:09:32,2026-08-12 15:09:35,2026-08-12 15:09:35
220947,2126,ZAAS7,COMPRA,175,410.1545,8.7863,2026-08-12 13:40:45,2026-08-12 13:40:48,2026-08-12 13:40:48
220948,1660,PZUP8,VENDA,175,160.5733,1.4588,2026-08-12 16:14:08,2026-08-12 16:14:08,2026-08-12 16:14:08
220949,3090,ACSV1,COMPRA,250,91.7856,5.1104,2026-08-12 15:52:31,2026-08-12 15:52:33,2026-08-12 15:52:33
220950,2269,YBZA3,COMPRA,487,18.2376,8.0232,2026-08-12 16:39:34,2026-08-12 16:39:35,2026-08-12 16:39:35
220951,1633,PQUT9,COMPRA,130,93.6922,2.2308,2026-08-12 17:15:06,2026-08-12 17:15:09,2026-08-12 17:15:09
220952,2159,HVEX2,COMPRA,420,117.4954,9.9504,2026-08-12 12:08:00,2026-08-12 12:08:02,2026-08-12 12:08:02
220953,1284,XOVY4,COMPRA,365,103.9739,10.0720,2026-08-12 10:32:20,2026-08-12 10:32:23,2026-08-12 10:32:23
220954,3101,QTHQ1,COMPRA,422,23.0522,4.6597,2026-08-12 17:10:46,2026-08-12 17:10:46,2026-08-12 17:10:46
220955,2987,EEYY9,COMPRA,265,136.5800,8.8529,2026-08-12 11:40:32,2026-08-12 11:40:33,2026-08-12 11:40:33
220956,2789,UYFJ9,COMPRA,120,108.0611,8.1004,2026-08-12 16:31:07,2026-08-12 16:31:07,2026-08-12 16:31:07
220957,1712,OEQA8,COMPRA,180,470.0841,3.5977,2026-08-12 11:37:51,2026-08-12 11:37:53,2026-08-12 11:37:53
220958,1788,TNHT4,COMPRA,483,123.0425,6.9779,2026-08-12 17:26:44,2026-08-12 17:26:46,2026-08-12 17:26:46
220959,1671,JJVW6,COMPRA,45,145.4712,9.3422,2026-08-12 13:07:37,2026-08-12 13:07:38,2026-08-12 13:07:38
220960,1311,DSFC9,COMPRA,420,447.6950,4.9507,2026-08-12 12:04:59,2026-08-12 12:04:59,2026-08-12 12:04:59
220961,3208,ENRZ2,COMPRA,145,95.7382,0.5693,2026-08-12 10:05:46,2026-08-12 10:05:46,2026-08-12 10:05:46
220962,2474,NUJZ2,COMPRA,130,29.4248,4.4206,2026-08-12 13:31:27,2026-08-12 13:31:30,2026-08-12 13:31:30
220963,1603,MCHX2,COMPRA,346,105.4232,6.5636,2026-08-12 17:24:53,2026-08-12 17:24:53,2026-08-12 17:24:53
220964,3250,AYFQ2,COMPRA,240,10.9163,11.7725,2026-08-12 12:12:19,2026-08-12 12:12:20,2026-08-12 12:12:20
220965,1961,NAOF3,VENDA,215,53.6677,9.5393,2026-08-12 13:26:21,2026-08-12 13:26:21,2026-08-12 13:26:21
220966,2677,OVUQ2,COMPRA,265,41.8953,1.3908,2026-08-12 12:47:55,2026-08-12 12:47:55,2026-08-12 12:47:55
220967,1068,DGBT6,COMPRA,115,68.9930,,2026-08-12 12:13:28,2026-08-12 12:13:31,2026-08-12 12:13:31
220968,3513,OVUQ2,COMPRA,488,45.5294,9.3086,2026-08-12 13:55:10,2026-08-12 13:55:10,2026-08-12 13:55:10
220969,3378,EEYY9,COMPRA,120,195.7641,6.1265,2026-08-12 16:39:52,2026-08-12 16:39:54,2026-08-12 16:39:54
220970,3436,XAVL3,COMPRA,225,183.5440,12.3527,2026-08-12 14:23:09,2026-08-12 14:23:12,2026-08-12 14:23:12
220971,1839,RMRT1,COMPRA,115,123.6582,3.8644,2026-08-12 10:23:52,2026-08-12 10:23:55,2026-08-12 10:23:55
220972,1939,KFSY2,VENDA,422,115.4279,8.3217,2026-08-12 14:02:49,2026-08-12 14:02:51,2026-08-12 14:02:51
220973,3435,RDOA3,VENDA,20,76.6786,7.4361,2026-08-12 12:07:01,2026-08-12 12:07:04,2026-08-12 12:07:04
220974,1344,DGBT6,COMPRA,30,86.2981,4.6459,2026-08-12 16:46:26,2026-08-12 16:46:28,2026-08-12 16:46:28
220975,2357,RFNS7,COMPRA,75,67.9197,2.1363,2026-08-12 13:16:08,2026-08-12 13:16:09,2026-08-12 13:16:09
220976,2401,DEGN5,COMPRA,470,89.2093,9.7169,2026-08-12 11:51:27,2026-08-12 11:51:27,2026-08-12 11:51:27
220977,2349,UQJU7,COMPRA,155,86.0167,9.7963,2026-08-12 10:04:09,2026-08-12 10:04:09,2026-08-12 10:04:09
220978,3207,KFSY2,COMPRA,52,106.7382,10.9700,2026-08-12 11:24:55,2026-08-12 11:24:58,2026-08-12 11:24:58
220979,2063,WIPB2,VENDA,290,120.5434,10.7717,2026-08-12 13:05:56,2026-08-12 13:05:57,2026-08-12 13:05:57
